morphemes	target	prediction	target_canon	prediction_canon
nga_loku_ent_ek_a	AdvPre_RelConc15_VRoot_NeutExt_VerbTerm	AdvPre_RelConc15_VRoot_NeutExt_VerbTerm	AdvPre_RelConc15_VRoot_NeutExt_VerbTerm	AdvPre_RelConc15_VRoot_NeutExt_VerbTerm
si_khany_is_a	SC7_VRoot_CausExt_VerbTerm	SC7_VRoot_CausExt_VerbTerm	SC7_VRoot_CausExt_VerbTerm	SC1_VRoot_CausExt_VerbTerm
la_ma_nye	PossConc5_AdjPref6_AdjStem	PossConc5_AdjPref6_AdjStem	PossConc5_AdjPref6_AdjStem	PossConc5_AdjPref6_AdjStem
e_ma_lungiselelo	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
la_phekeletel_a	RelConc6_VRoot_VerbTerm	RelConc6_VRoot_VerbTerm	RelConc6_VRoot_VerbTerm	RelConc6_VRoot_ApplExt_VerbTerm
ku_buyeket_w_a	BPre15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm
kwa_i_n_chubo	PossConc15_NPrePre9_BPre9_NStem	PossConc15_NPrePre9_BPre9_NStem	PossConc15_NPrePre9_BPre9_NStem	PossConc15_NPrePre9_BPre9_NStem
e_n_dzawo_ini	LocPre_NPre9_NStem_LocSuf	LocPre_NPre9_NStem_LocSuf	LocPre_NPre9_NStem_LocSuf	LocPre_NPre9_NStem_LocSuf
ya_masipala	PossConc9_NStem	PossConc4_NStem	PossConc9_NStem	PossConc9_NStem
wa_s_e_Nkangala	PossConc1a_PreLoc-s_LocPre_ProperName	PossConc3_PreLoc-s_LocPre_ProperName	PossConc1a_PreLoc-s_LocPre_ProperName	PossConc3_PreLoc-s_LocPre_BPre9_NStem
.	Punc	Punc	Punc	Punc
ngu_ma_phi	CopPre_BPre6_EnumStem	CopPre_BPre6_EnumStem	CopPre_BPre6_EnumStem	CopPre_BPre6_EnumStem
e_ma_tulusi	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	LocPre_BPre5_NStem
leka_setjentis_w_a	RelConc6_VRoot_PassExt_VerbTerm	RelConc15_VRoot_PassExt_VerbTerm	RelConc6_VRoot_PassExt_VerbTerm	RelConc9_OC6_VRoot_PassExt_VerbTerm
e_in_chubo_ini	LocPre_NPre9_NStem_LocSuf	LocPre_NPre9_NStem_LocSuf	LocPre_NPre9_NStem_LocSuf	LocPre_NPre9_NStem_LocSuf
ya_ku_lawul_a	PossConc9_OC15_VRoot_VerbTerm	PossConc9_OC15_VRoot_VerbTerm	PossConc9_OC15_VRoot_VerbTerm	PossConc9_OC15_VRoot_VerbTerm
i_mi_sebenti	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
ya_si_khashana	PossConc4_BPre7_NStem	PossConc4_BPre7_NStem	PossConc4_BPre7_NStem	PossConc4_BPre7_NStem
?	Punc	Punc	Punc	Punc
e_ma_cembu	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
a_tfol_a	SC6_VRoot_VerbTerm	SC6_VRoot_VerbTerm	SC6_VRoot_VerbTerm	SC6_VRoot_VerbTerm
lu_hlelo	BPre11_NStem	BPre11_NStem	BPre11_NStem	BPre11_NStem
lwa_ku_sebent_a	PossConc11_OC15_VRoot_VerbTerm	PossConc11_BPre15_VRoot_VerbTerm	PossConc11_OC15_VRoot_VerbTerm	PossConc11_OC15_VRoot_VerbTerm
lolu_nga_ka_bhal_el_w_a	RelConc11_NegPre_ExclNeg_VRoot_ApplExt_PassExt_VerbTerm	RelConc11_NegPre_ExclNeg_VRoot_ApplExt_PassExt_VerbTerm	RelConc11_NegPre_ExclNeg_VRoot_ApplExt_PassExt_VerbTerm	RelConc11_NegPre_ExclNeg_VRoot_ApplExt_PassExt_VerbTerm
,	Punc	Punc	Punc	Punc
ba_cedz_el_a	SC2_VRoot_ApplExt_VerbTerm	SC2_VRoot_ApplExt_VerbTerm	SC2_VRoot_ApplExt_VerbTerm	SC2_VRoot_ApplExt_VerbTerm
u_mu_sebenti	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
2	Num	Num	Num	Num
.	Punc	Punc	Punc	Punc
kwe_sibili	PossConc15_NStem	PossConc15_NStem	PossConc15_NStem	PossConc15_BPre7_NStem
,	Punc	Punc	Punc	Punc
nge_ku_cinisek_is_a	AdvPre_BPre15_Intrans_CausExt_VerbTerm	AdvPre_BPre15_Intrans_CausExt_VerbTerm	AdvPre_BPre15_Intrans_CausExt_VerbTerm	AdvPre_BPre15_Intrans_CausExt_VerbTerm
kutsi	Conj	Conj	Conj	Conj
laba_ngen_el_e	RelConc2_VRoot_ApplExt_VerbTerm	RelConc2_VRoot_ApplExt_VerbTerm	RelConc2_VRoot_ApplExt_VerbTerm	RelConc2_VRoot_ApplExt_VerbTerm
ti_fundvo	BPre8_NStem	BPre8_NStem	BPre8_NStem	BPre8_NStem
ku_i_n_chubo	LocPre_NPrePre9_BPre9_NStem	LocPre_NPrePre9_BPre9_NStem	LocPre_NPrePre9_BPre9_NStem	LocPre_NPrePre9_BPre9_NStem
ye_CBP	PossConc9_Abbr	PossConc9_Abbr	PossConc9_Abbr	PossConc9_Abbr
ba_melelwe	PossConc2_NStem	PossConc2_NStem	PossConc2_NStem	SC2_VRoot_ApplExt_PassExt_VerbTerm
ku_mi_cimbi	LocPre_BPre4_NStem	LocPre_BPre4_NStem	LocPre_BPre4_NStem	LocPre_BPre4_NStem
ye_IDP	PossConc4_Abbr	PossConc9_Abbr	PossConc4_Abbr	PossConc9_Abbr
nga_phasi	AdvPre_NStem	AdvPre_NStem	AdvPre_NStem	AdvPre_NStem
kwe_ti_akhiwo	PossConc15_BPre8_NStem	PossConc15_BPre8_NStem	PossConc15_BPre8_NStem	PossConc15_BPre8_NStem
na_tin_chubo	AdvPre_BPre10_NStem	AdvPre_BPre10_NStem	AdvPre_BPre10_NStem	AdvPre_NPre10_NStem
leti_vele	RelConc8_NStem	RelConc8_NStem	RelConc8_NStem	RelConc10_VRoot_VerbTerm
ti_niket_w_e	BPre10_VRoot_PassExt_VerbTerm	BPre10_VRoot_PassExt_VerbTerm	BPre10_VRoot_PassExt_VerbTerm	BPre10_VRoot_PassExt_VerbTerm
i_n_dzawo	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
ku_n_dlela	LocPre_BPre9_NStem	LocPre_BPre9_NStem	LocPre_BPre9_NStem	LocPre_BPre9_NStem
ye_IDP	PossConc9_Abbr	PossConc9_Abbr	PossConc9_Abbr	PossConc9_Abbr
le_cukats_w_e	RelConc9_VRoot_PassExt_VerbTerm	RelConc9_VRoot_PassExt_VerbTerm	RelConc9_VRoot_PassExt_VerbTerm	RelConc9_VRoot_PassExt_VerbTerm
ku_mu_culu	LocPre_BPre3_NStem	LocPre_BPre3_NStem	LocPre_BPre3_NStem	LocPre_BPre3_NStem
we_n_khomba	PossConc1a_BPre9_NStem	PossConc1a_BPre9_NStem	PossConc1a_BPre9_NStem	PossConc3_BPre9_NStem
ye_IDP	PossConc9_Abbr	PossConc9_Abbr	PossConc9_Abbr	PossConc9_Abbr
,	Punc	Punc	Punc	Punc
i_ka_khulukati	BPre9_AdvPre_Adv	BPre9_AdvPre_Adv	BPre9_AdvPre_Adv	BPre9_AdvPre_Adv
ku_si_gungu	BPre17_BPre7_NStem	BPre17_BPre7_NStem	BPre17_BPre7_NStem	BPre17_BPre7_NStem
se_ku_mel_el_a	PossConc7_BPre15_VRoot_ApplExt_VerbTerm	PossConc7_BPre15_VRoot_ApplExt_VerbTerm	PossConc7_BPre15_VRoot_ApplExt_VerbTerm	PossConc7_BPre15_VRoot_VerbTerm
s_e_IDP	PreLoc-s_LocPre_Abbr	PreLoc-s_LocPre_Abbr	PreLoc-s_LocPre_Abbr	NegPre_Abbr
kanye	Adv	Conj	Adv	Conj
na_e_ma_tsimba	AdvPre_NPrePre6_BPre6_NStem	AdvPre_NPrePre6_BPre6_NStem	AdvPre_NPrePre6_BPre6_NStem	AdvPre_BPre6_NStem
e_ku_sebent_a	LocPre_BPre15_VRoot_VerbTerm	LocPre_BPre15_VRoot_VerbTerm	LocPre_BPre15_VRoot_VerbTerm	LocPre_BPre15_VRoot_VerbTerm
a_mi_klamo	PossConc6_BPre4_NStem	PossConc6_BPre4_NStem	PossConc6_BPre4_NStem	LocPre_BPre4_NStem
.	Punc	Punc	Punc	Punc
ku_lawul_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
ku_sebent_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
li_thulusi	NPre5_NStem	BPre5_NStem	NPre5_NStem	BPre5_NStem
leli_nga_setjentis_el_w_a	RelConc5_Pot_VRoot_ApplExt_PassExt_VerbTerm	RelConc5_Pot_VRoot_ApplExt_PassExt_VerbTerm	RelConc5_Pot_VRoot_ApplExt_PassExt_VerbTerm	RelConc5_Pot_VRoot_PassExt_VerbTerm
ku_sit_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
e_ku_cinisek_is_a_ini	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf
kwe_tful_w_a	BPre15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm
kwe_tin_sita	PossConc15_BPre10_NStem	PossConc15_BPre10_NStem	PossConc15_BPre10_NStem	PossConc15_BPre10_NStem
loku_ncono	RelConc15_NStem	RelConc15_NStem	RelConc15_NStem	RelConc15_NStem
kanye	Conj	Conj	Conj	Adv
na_ku_ent_a	AdvPre_OC15_VRoot_VerbTerm	AdvPre_OC15_VRoot_VerbTerm	AdvPre_OC15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm
ncono	Adv	NStem	Adv	NStem
ku_sebent_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
e_mu_khicito_ini	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf
na_ku_khwalithi	AdvPre_LocPre_NStem	AdvPre_BPre15_NStem	AdvPre_LocPre_NStem	AdvPre_BPre15_NStem
.	Punc	Punc	Punc	Punc
kwa_si_tsatfu	PossConc15_BPre7_NStem	PossConc15_BPre7_NStem	PossConc15_BPre7_NStem	PossConc15_BPre7_NStem
,	Punc	Punc	Punc	Punc
tin_tfo	BPre10_NStem	BPre10_NStem	BPre10_NStem	BPre10_NStem
leti_phambili	RelConc10_Adv	RelConc10_Adv	RelConc10_Adv	RelConc10_Adv
ta_ku_enget_w_a	PossConc10_OC15_VRoot_PassExt_VerbTerm	PossConc10_OC15_VRoot_PassExt_VerbTerm	PossConc10_OC15_VRoot_PassExt_VerbTerm	PossConc10_BPre15_VRoot_PassExt_VerbTerm
na_ku_tfutfuk_is_a	AdvPre_BPre15_VRoot_CausExt_VerbTerm	AdvPre_OC15_VRoot_CausExt_VerbTerm	AdvPre_BPre15_VRoot_CausExt_VerbTerm	AdvPre_OC15_VRoot_CausExt_VerbTerm
tin_sita	BPre10_NStem	BPre10_NStem	BPre10_NStem	BPre10_NStem
ku_mel_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
ti_ncum_w_e	SC10_VRoot_PassExt_VerbTerm	SC10_VRoot_PassExt_VerbTerm	SC10_VRoot_PassExt_VerbTerm	BPre10_NStem
.	Punc	Punc	Punc	Punc
ngemuva	Adv	Adv	Adv	AdvPre_Adv
kwekutsi	Conj	Conj	Conj	Conj
be_tful_e	OC2_VRoot_VerbTerm	SC2a_VRoot_VerbTerm	OC2_VRoot_VerbTerm	SC2a_VRoot_VerbTerm
i_mi_phumela	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
ya_bo	PossConc4_PronStem14	PossConc9_PronStem2	PossConc4_PronStem14	PossConc9_PronStem2
e_mu_hlangano_ini	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf
lo_vul_ek_ile	RelConc3_VRoot_NPas_Perf	RelConc3_VRoot_NeutExt_Perf	RelConc3_VRoot_NPas_Perf	RelConc3_VRoot_NeutExt_Perf
,	Punc	Punc	Punc	Punc
i_ehlukan_an_i	SC9_VRoot_RecipExt_VerbTerm	SC9_VRoot_RecipExt_VerbTerm	SC9_VRoot_RecipExt_VerbTerm	NPrePre4_NStem
nga_e_ma_cembu	AdvPre_NPrePre6_BPre6_NStem	AdvPre_NPrePre6_BPre6_NStem	AdvPre_NPrePre6_BPre6_NStem	AdvPre_NPrePre6_BPre6_NStem
lama_ncane	AdjPref6_AdjStem	AdjPref6_AdjStem	AdjPref6_AdjStem	AdjPref6_AdjStem
la_fan_a_ko	RelConc6_VRoot_VerbTerm_RelSuf	RelConc6_VRoot_VerbTerm_RelSuf	RelConc6_VRoot_VerbTerm_RelSuf	RelConc6_NStem_RelSuf
bese	Conj	Conj	Conj	Conj
u_niket_a	SC2ps_VRoot_VerbTerm	SC3_VRoot_VerbTerm	SC2ps_VRoot_VerbTerm	SC3_VRoot_VerbTerm
lelo	Dem5_Pos2		Dem5_Pos2	
na_lelo	AdvPre_Dem5_Pos2	AdvPre	AdvPre_Dem5_Pos2	AdvPre
cembu	NStem	NStem	NStem	NStem
lu_hlu	BPre11_NStem	BPre11_NStem	BPre11_NStem	BPre11_NStem
lwa_si_cinisekiso	PossConc11_BPre7_NStem	PossConc11_BPre7_NStem	PossConc11_BPre7_NStem	PossConc11_BPre7_NStem
i_m_phahla	NPrePre9_BPre3_NStem	NPrePre9_BPre3_NStem	NPrePre9_BPre3_NStem	NPrePre9_BPre3_NStem
lolu_nge_na_lu_tfo	RelConc11_NegPre_AdvPre_BPre11_NStem	RelConc11_NegPre_AdvPre_BPre11_NStem	RelConc11_NegPre_AdvPre_BPre11_NStem	RelConc11_NegPre_AdvPre_BPre11_NStem
.	Punc	Punc	Punc	Punc
laba_ngen_el_e	RelConc2_VRoot_ApplExt_VerbTerm	RelConc2_VRoot_ApplExt_VerbTerm	RelConc2_VRoot_ApplExt_VerbTerm	RelConc2_VRoot_ApplExt_VerbTerm
ti_fundvo	BPre8_NStem	BPre8_NStem	BPre8_NStem	BPre8_NStem
ku_mel_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
ba_gcwal_is_e	PossConc2_VRoot_CausExt_VerbTerm	SC2_VRoot_CausExt_VerbTerm	PossConc2_VRoot_CausExt_VerbTerm	SC2a_VRoot_CausExt_VerbTerm
lolu_hlu	Dem11_Pos1_NStem	RelConc11_NStem	Dem11_Pos1_NStem	RelConc11_NStem
lwa_si_cinisekiso	PossConc11_BPre7_NStem	PossConc11_BPre7_NStem	PossConc11_BPre7_NStem	PossConc11_BPre7_NStem
macondzana	Conj	NStem	Conj	NStem
ne_li_cembu	AdvPre_BPre5_NStem	AdvPre_BPre5_NStem	AdvPre_BPre5_NStem	AdvPre_BPre5_NStem
li_nye	AdjPref5_AdjStem	AdjPref5_AdjStem	AdjPref5_AdjStem	AdjPref5_AdjStem
la_tin_hlalakahle	PossConc5_NPre10_NStem	PossConc5_NPre10_NStem	PossConc5_NPre10_NStem	RelConc10_BPre9_NStem
e_wadi_ini	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf
la_bo	PossConc5_PronStem2	PossConc5_PronStem2	PossConc5_PronStem2	PossConc5_PronStem2
.	Punc	Punc	Punc	Punc
ku_sungul_w_a	BPre15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm
kwa_i_mi_khandlu	PossConc15_NPrePre4_BPre4_NStem	PossConc15_NPrePre4_BPre4_NStem	PossConc15_NPrePre4_BPre4_NStem	PossConc15_NPrePre4_BPre4_NStem
ye_AIDS	PossConc4_ProperName	PossConc4_ProperName	PossConc4_ProperName	PossConc9_NStem
ya_i_n_dzawo	PossConc4_NPrePre9_BPre9_NStem	PossConc9_NPrePre9_BPre9_NStem	PossConc4_NPrePre9_BPre9_NStem	PossConc9_NPrePre9_BPre9_NStem
.	Punc	Punc	Punc	Punc
si_zotsa	BPre7_NStem	BPre7_NStem	BPre7_NStem	SC1_VRoot_VerbTerm
-	Punc	Punc	Punc	Punc
ku_sebent_is_an_a	BPre15_VRoot_CausExt_RecipExt_VerbTerm	BPre15_VRoot_CausExt_RecipExt_VerbTerm	BPre15_VRoot_CausExt_RecipExt_VerbTerm	BPre15_VRoot_CausExt_RecipExt_VerbTerm
na_bo	AdvPre_PronStem2	AdvPre_PronStem2	AdvPre_PronStem2	AdvPre_PronStem2
bo_nkhe	QuantConc2_QuantStem	QuantConc2_QuantStem	QuantConc2_QuantStem	QuantConc2_QuantStem
laba_tsints_ek_a_ko	RelConc2_VRoot_NeutExt_VerbTerm_RelSuf	RelConc2_VRoot_NeutExt_VerbTerm_RelSuf	RelConc2_VRoot_NeutExt_VerbTerm_RelSuf	RelConc2_VRoot_NeutExt_VerbTerm_RelSuf
ku_mis_el_w_e	SC15_VRoot_ApplExt_PassExt_VerbTerm	SC15_VRoot_ApplExt_PassExt_VerbTerm	SC15_VRoot_ApplExt_PassExt_VerbTerm	SC15_VRoot_ApplExt_PassExt_VerbTerm
e_ku_hloniph_anan_a_ini	LocPre_OC15_VRoot_Ass_VerbTerm_LocSuf	LocPre_BPre15_VRoot_Ass_VerbTerm_LocSuf	LocPre_OC15_VRoot_Ass_VerbTerm_LocSuf	LocPre_BPre15_NStem_LocSuf
,	Punc	Punc	Punc	Punc
ku_lingan_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
kanye	Conj	Conj	Conj	Conj
na_si_zotsa	AdvPre_BPre7_NStem	AdvPre_BPre7_NStem	AdvPre_BPre7_NStem	AdvPre_BPre7_NStem
.	Punc	Punc	Punc	Punc
sodolobha	NStem	NStem	NStem	NStem
Mathabo	ProperName	ProperName	ProperName	NStem
Leeto	ProperName	ProperName	ProperName	
wa_masipala	PossConc1a_NStem	PossConc3_NStem	PossConc1a_NStem	PossConc3_NStem
wa_s_e_Matjhabeng	PossConc1_PreLoc-s_LocPre_ProperName	PossConc3_PreLoc-s_LocPre_ProperName	PossConc1_PreLoc-s_LocPre_ProperName	PossConc3_PreLoc-s_LocPre_BPre6_NStem
e_si_fundza_ini	LocPre_BPre7_NStem_LocSuf	LocPre_BPre7_NStem_LocSuf	LocPre_BPre7_NStem_LocSuf	LocPre_BPre7_NStem_LocSuf
sa_s_e_free	PossConc7_PreLoc-s_LocPre_NStem	PossConc7_PreLoc-s_LocPre_Foreign	PossConc7_PreLoc-s_LocPre_NStem	PossConc7_PreLoc-s_LocPre_NStem
State	ProperName	ProperName	ProperName	SC7_VRoot_VerbTerm
wa_cal_a	SC1a_VRoot_VerbTerm	CopPre_VRoot_VerbTerm	SC1a_VRoot_VerbTerm	CopPre_VRoot_VerbTerm
nga_ndlovulenkhulu	AdvPre_NStem	AdvPre_NStem	AdvPre_NStem	AdvPre_NPre9_NStem
2006	Num	Num	Num	Num
.	Punc	Punc	Punc	Punc
nga_i_si_khatsi	AdvPre_NPrePre7_BPre7_NStem	AdvPre_NPrePre7_BPre7_NStem	AdvPre_NPrePre7_BPre7_NStem	AdvPre_NPrePre7_BPre7_NStem
a_cal_a	SC1_VRoot_VerbTerm	SC6_VRoot_VerbTerm	SC1_VRoot_VerbTerm	SC6_VRoot_VerbTerm
e_hhovisi	LocPre_NStem	LocPre_Adv	LocPre_NStem	LocPre_BPre5_NStem
masipala	NStem	NStem	NStem	NStem
be_ka_kwelet_a	ProgPre_OC1_VRoot_VerbTerm	PossConc2_OC6_VRoot_VerbTerm	ProgPre_OC1_VRoot_VerbTerm	SC2_ExclNeg_OC15_VRoot_VerbTerm
i_Sedibeng	NPre9_ProperName	NPre9_ProperName	NPre9_ProperName	NPrePre9_PreLoc-s_NStem
Water	Foreign	ProperName	Foreign	PossConc3_NStem
i_mali	NPre9_NStem	NPre9_NStem	NPre9_NStem	NPre9_NStem
le_nyenti	PossConc5_NStem	PossConc5_NStem	PossConc5_NStem	PossConc5_NStem
.	Punc	Punc	Punc	Punc
nga_muva	AdvPre_Adv	AdvPre_Adv	AdvPre_Adv	AdvPre_Adv
kwa_tin_nyanga	PossConc10_BPre10_NStem	PossConc15_BPre10_NStem	PossConc10_BPre10_NStem	PossConc15_BPre10_NStem
leti_mbalwa	RelConc10_RelStem	RelConc10_RelStem	RelConc10_RelStem	RelConc10_RelStem
a_cal_ile	SC1a_VRoot_Perf	SC6_VRoot_Perf	SC1a_VRoot_Perf	SC1_VRoot_Perf
si_kweleti	BPre7_NStem	BPre7_NStem	BPre7_NStem	SC7_BPre15_VRoot_VerbTerm
sa_cedz_w_a	SC7_VRoot_PassExt_VerbTerm	SC7_VRoot_PassExt_VerbTerm	SC7_VRoot_PassExt_VerbTerm	PossConc7_VRoot_PassExt_VerbTerm
ku_bhadal_w_a	BPre15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm
.	Punc	Punc	Punc	Punc
nga_phandle	AdvPre_Adv	AdvPre_Adv	AdvPre_Adv	AdvPre_Adv
kwa_lesi_kweleti	PossConc15_Dem7_Pos1_NStem	PossConc15_NStem	PossConc15_Dem7_Pos1_NStem	PossConc15_Pos1_BPre7
semantic	Foreign	NStem	Foreign	PossConc7_NPrePre6_BPre6_NStem
i_khawundi	NPre9_NStem	NPrePre4_NStem	NPre9_NStem	NPrePre4_NStem
ya_masipala	PossConc9_NStem	PossConc9_NStem	PossConc9_NStem	PossConc4_NStem
ya_lu_cingo	PossConc9_BPre11_NStem	PossConc9_NPre11_NStem	PossConc9_BPre11_NStem	PossConc9_NPre11_NStem
be_yi_setulu	PossConc2_CopPre_NStem	PossConc2_CopPre_NStem	PossConc2_CopPre_NStem	BPre2_CopPre_NStem
ka_khulu	AdvPre_AdjStem	AdvPre_AdjStem	AdvPre_AdjStem	AdvPre_AdjStem
kantsi	Conj	Conj	Conj	Conj
ku_na_mali	BPre15_AdvPre_NStem	BPre15_AdvPre_NStem	BPre15_AdvPre_NStem	BPre15_AdvPre_NStem
le_ncane	AdjPref9_AdjStem	PossConc5_AdjStem	AdjPref9_AdjStem	PossConc5_AdjStem
le_ngen_a_ko	PossConc5_VRoot_VerbTerm_RelSuf	PossConc5_VRoot_VerbTerm_RelSuf	PossConc5_VRoot_VerbTerm_RelSuf	PossConc5_VRoot_VerbTerm_RelSuf
loku_ent_a	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm
kutsi	Conj	Conj	Conj	Conj
masipala	NStem	NStem	NStem	NStem
a_tfol_a	SC6_VRoot_VerbTerm	SC6_VRoot_VerbTerm	SC6_VRoot_VerbTerm	SC6_VRoot_VerbTerm
bu_matima	BPre14_Adv	BPre14_NStem	BPre14_Adv	BPre14_NStem
ba_ku_khokh_el_a	PossConc14_OC15_VRoot_VerbExt_VerbTerm	PossConc2_OC15_VRoot_ApplExt_VerbTerm	PossConc14_OC15_VRoot_VerbExt_VerbTerm	SC2_BPre15_VRoot_ApplExt_VerbTerm
ti_kweleti	BPre8_NStem	BPre8_NStem	BPre8_NStem	SC8_BPre15_VRoot_VerbTerm
ta_khe	PossConc8_PronStem1a	PossConc10_PronStem1	PossConc8_PronStem1a	PossConc10_PronStem1
.	Punc	Punc	Punc	Punc
sodolobha	NStem	NStem	NStem	NStem
wa_sungul_a	SC1a_VRoot_VerbTerm	SC3_VRoot_VerbTerm	SC1a_VRoot_VerbTerm	SC3_VRoot_VerbTerm
li_komidi	BPre5_NStem	BPre5_NStem	BPre5_NStem	BPre5_NStem
leli_buk_an_ile	RelConc5_VRoot_RecipExt_Perf	RelConc5_VRoot_RecipExt_Perf	RelConc5_VRoot_RecipExt_Perf	RelConc5_VRoot_RecipExt_Perf
ne_ti_mali	AdvPre_NPre10_NStem	AdvPre_NPre10_NStem	AdvPre_NPre10_NStem	AdvPre_BPre10_NStem
leti_nge_nako	RelConc10_NegPre_NStem	RelConc10_NegPre_NStem	RelConc10_NegPre_NStem	RelConc10_VRoot_VerbTerm_RelSuf
na_leti_cits_w_a_ko	AdvPre_RelConc5_VRoot_PassExt_VerbTerm_RelSuf	CopPre_RelConc10_VRoot_PassExt_VerbTerm_RelSuf	AdvPre_RelConc5_VRoot_PassExt_VerbTerm_RelSuf	AdvPre_RelConc10_VRoot_PassExt_VerbTerm_RelSuf
leli_hlangan_a	RelConc5_VRoot_VerbTerm	RelConc5_VRoot_VerbTerm	RelConc5_VRoot_VerbTerm	RelConc5_VRoot_VerbTerm
njalo	Adv	Adv	Adv	Adv
nga_li_viki	AdvPre_BPre5_NStem	AdvPre_BPre5_NStem	AdvPre_BPre5_NStem	AdvPre_BPre5_NStem
li_niket_e	SC5_VRoot_VerbTerm	SC5_VRoot_VerbTerm	SC5_VRoot_VerbTerm	SC5_VRoot_VerbTerm
u_mu_biko	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
nga_i_n_mali	AdvPre_NPrePre9_BPre9_NStem	AdvPre_NPrePre9_BPre9_NStem	AdvPre_NPrePre9_BPre9_NStem	AdvPre_NPrePre9_BPre9_NStem
le_ngen_a_ko	PossConc5_VRoot_VerbTerm_RelSuf	PossConc5_VRoot_VerbTerm_RelSuf	PossConc5_VRoot_VerbTerm_RelSuf	PossConc5_VRoot_VerbTerm_RelSuf
na_le_phum_a_ko	AdvPre_RelConc5_VRoot_VerbTerm_RelSuf	AdvPre_RelConc9_VRoot_VerbTerm_RelSuf	AdvPre_RelConc5_VRoot_VerbTerm_RelSuf	AdvPre_NStem_RelSuf
ku_masipala	LocPre_NStem	LocPre_NStem	LocPre_NStem	LocPre_NStem
kanye	Conj	Adv	Conj	Conj
na_tin_dzawo	AdvPre_BPre10_NStem	AdvPre_BPre10_NStem	AdvPre_BPre10_NStem	AdvPre_BPre10_NStem
leti_bu_tsakatsaka	RelConc10_BPre14_NStem	RelConc10_BPre14_NStem	RelConc10_BPre14_NStem	RelConc10_BPre14_NStem
