morphemes	target	prediction	target_canon	prediction_canon
be_si_qhema	PossConc2_BPre7_NStem	PossConc2a_BPre7_NStem	PossConc2_BPre7_NStem	PossConc2_BPre7_NStem
sa_a_ba_ntu	PossConc7_NPrePre2_BPre2_NStem	PossConc7_NPrePre2_BPre2_NStem	PossConc7_NPrePre2_BPre2_NStem	PossConc7_NPrePre2_BPre2_NStem
aba_phil_a	RelConc2_VRoot_VerbTerm	RelConc2_VRoot_VerbTerm	RelConc2_VRoot_VerbTerm	RelConc2_VRoot_VerbTerm
ndawonye	Adv	Adv	Adv	Adv
begodu	Conj	Conj	Conj	Conj
na_i_n_ndawo	AdvPre_NPrePre9_BPre9_NStem	AdvPre_NPrePre9_BPre9_NStem	AdvPre_NPrePre9_BPre9_NStem	AdvPre_NPrePre9_BPre9_NStem
u_ku_vum_el_a	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm
u_ku_hlanganyel_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm
oku_nqoph_ile_ko	RelConc15_VRoot_Perf_RelSuf	RelConc15_VRoot_Perf_RelSuf	RelConc15_VRoot_Perf_RelSuf	RelConc15_VRoot_Perf_RelSuf
ne_nengi	AdvPre_AdjStem	AdvPre_AdjStem	AdvPre_AdjStem	AdvPre_AdjPref9_AdjStem
la_u_mu_phakathi	PossConc5_NPrePre3_BPre3_NStem	PossConc5_NPrePre3_BPre3_NStem	PossConc5_NPrePre3_BPre3_NStem	PossConc5_NPrePre3_BPre3_NStem
e_m_tlamo_eni	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf
ohlangahlangeneko	NStem	NStem	NStem	RelConc3_NStem_RelSuf
we_e_n_dlela	PossConc3_LocPre_BPre9_NStem	PossConc3_LocPre_BPre9_NStem	PossConc3_LocPre_BPre9_NStem	PossConc3_LocPre_BPre9_NStem
ze_kambiso	PossConc8_NStem	PossConc10_NStem	PossConc8_NStem	PossConc10_NStem
.	Punc	Punc	Punc	Punc
u_ku_hlanganyela	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem	NPrePre15_BPre15_VRoot_VerbTerm
e_m_tlamo_eni	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf
wa_tuthuko	PossConc1a_NStem	PossConc1a_NStem	PossConc1a_NStem	PossConc1a_LocPre_NStem
ohlanganis_iw_e	VRoot_PassExt_VerbTerm	VRoot_PassExt_VerbTerm	VRoot_PassExt_VerbTerm	RelConc3_VRoot_PassExt_VerbTerm
nga_u_ku_zeleko	AdvPre_NPrePre15_BPre15_NStem	AdvPre_NPrePre15_BPre15_NStem	AdvPre_NPrePre15_BPre15_NStem	AdvPre_NPrePre15_BPre15_NStem
,	Punc	Punc	Punc	Punc
nga_i_banga	AdvPre_NPrePre5_NStem	AdvPre_NPrePre5_NStem	AdvPre_NPrePre5_NStem	AdvPre_NPrePre5_NStem
la_lokho	SC5_Dem15_Pos2	SC5	SC5_Dem15_Pos2	SC5
,	Punc	Punc	Punc	Punc
ku_ding_ek_a	BPre15_VRoot_NeutExt_VerbTerm	BPre15_VRoot_NeutExt_VerbTerm	BPre15_VRoot_NeutExt_VerbTerm	SC15_VRoot_NeutExt_VerbTerm
i_mi_thetjho_ana	NPrePre4_BPre4_NStem_DimSuf	NPrePre4_BPre4_NStem_DimSuf	NPrePre4_BPre4_NStem_DimSuf	NPrePre4_BPre4_NStem_DimSuf
e_cac_ile_ko	RelConc9_VRoot_Perf_RelSuf	RelConc9_VRoot_Perf_RelSuf	RelConc9_VRoot_Perf_RelSuf	RelConc9_VRoot_Perf_RelSuf
begodu	Conj	Conj	Conj	Conj
ne_e_n_kambiso	AdvPre_LocPre_BPre3_NStem	AdvPre_LocPre_BPre3_NStem	AdvPre_LocPre_BPre3_NStem	AdvPre_LocPre_BPre10_NStem
ezi_nqophis_a_ko	RelConc15_VRoot_VerbTerm_RelSuf	RelConc10_VRoot_VerbTerm_RelSuf	RelConc15_VRoot_VerbTerm_RelSuf	RelConc10_VRoot_CausExt_VerbTerm_RelSuf
ba_nyana	BPre2_NStem	BPre2_NStem	BPre2_NStem	BPre2_NStem
ngu_bani	CopPre_NStem	CopPre_NStem	CopPre_NStem	CopPre_NStem
oku_mel_e	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm
a_hlanganyel_e	SC6_VRoot_VerbTerm	SC6_VRoot_VerbTerm	SC6_VRoot_VerbTerm	RelConc6_VRoot_VerbTerm
namkha	Conj	Conj	Conj	Conj
oku_mel_e	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm
a_thint_w_e	SC6_VRoot_PassExt_VerbTerm	RelConc6_VRoot_PassExt_VerbTerm	SC6_VRoot_PassExt_VerbTerm	RelConc6_VRoot_PassExt_VerbTerm
esi_khundla_ini	BPre7_NStem_LocSuf	RelConc7_NStem_LocSuf	BPre7_NStem_LocSuf	RelConc7_NStem_LocSuf
sa_kabani	PossConc1a_NStem	PossConc1a_NStem	PossConc1a_NStem	PossConc1a_NStem
,	Punc	Punc	Punc	Punc
ngayiphi	Interrog	Interrog	Interrog	AdvPre_CopPre_EnumStem
i_n_daba	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
,	Punc	Punc	Punc	Punc
ngaziphi	Interrog	Interrog	Interrog	AdvPre_BPre8_EnumStem
i_in_dlela	NPrePre10_NPre10_NStem	NPrePre10_NPre10_NStem	NPrePre10_NPre10_NStem	NPrePre10_NPre10_NStem
ze_hlangano	Pres_NStem	PossConc8_NStem	Pres_NStem	PossConc8_NStem
za_u_ku_enz_a	PossConc10_NPrePre15_BPre15_VRoot_VerbTerm	PossConc10_NPrePre15_BPre15_VRoot_VerbTerm	PossConc10_NPrePre15_BPre15_VRoot_VerbTerm	PossConc10_NPrePre15_BPre15_VRoot_VerbTerm
,	Punc	Punc	Punc	Punc
ngayiphi	Interrog	Interrog	Interrog	AdvPre_CopPre_EnumStem
i_n_dlela	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
e_phumelel_is_a_ko	LocPre_VRoot_CausExt_VerbTerm_RelSuf	RelConc9_VRoot_CausExt_VerbTerm_RelSuf	LocPre_VRoot_CausExt_VerbTerm_RelSuf	RelConc9_VRoot_CausExt_VerbTerm_RelSuf
.	Punc	Punc	Punc	Punc
u_m_thethosisekelo	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
u_bek_a	SC3_VRoot_VerbTerm	SC3_VRoot_VerbTerm	SC3_VRoot_VerbTerm	SC3_VRoot_VerbTerm
i_im_funeko	NPrePre10_BPre10_NStem	NPrePre4_BPre4_NStem	NPrePre10_BPre10_NStem	NPrePre4_BPre4_NStem
ezin_bili	AdjPref10_AdjStem	AdjPref10_AdjStem	AdjPref10_AdjStem	AdjPref10_AdjStem
ezi_si_sekelo	RelConc10_BPre7_NStem	RelConc8_BPre7_NStem	RelConc10_BPre7_NStem	RelConc8_BPre7_NStem
sa_u_ku_enz_a	PossConc7_NPrePre15_BPre15_VRoot_VerbTerm	PossConc7_NPrePre15_BPre15_VRoot_VerbTerm	PossConc7_NPrePre15_BPre15_VRoot_VerbTerm	PossConc7_NPrePre15_BPre15_VRoot_VerbTerm
u_mu_thetho	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
ka_masipala	PossKA_NStem	PossKA_NStem	PossKA_NStem	PossKA_NStem
.	Punc	Punc	Punc	Punc
kwa_u_ku_thom_a	PossConc15_NPrePre15_BPre15_VRoot_VerbTerm	PossConc15_NPrePre15_BPre15_VRoot_VerbTerm	PossConc15_NPrePre15_BPre15_VRoot_VerbTerm	PossConc15_NPrePre15_BPre15_VRoot_VerbTerm
,	Punc	Punc	Punc	Punc
u_mu_thetho	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
ka_masipala	PossKA_NStem	PossKA_NStem	PossKA_NStem	PossKA_NStem
ku_fan_el_e	OC15_VRoot_ApplExt_VerbTerm	SC15_VRoot_ApplExt_VerbTerm	OC15_VRoot_ApplExt_VerbTerm	OC15_VRoot_ApplExt_VerbTerm
u_b_e	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm
ne_sekelo	AdvPre_NStem	AdvPre_NStem	AdvPre_NStem	AdvPre_NStem
la_a_ma_khansela	PossConc7_NPrePre6_BPre6_NStem	PossPron_NPrePre6_BPre6_NStem	PossConc7_NPrePre6_BPre6_NStem	PossPron_NPrePre6_BPre6_NStem
wo_ke	QuantConc6_QuantStem	QuantConc1_QuantStem	QuantConc6_QuantStem	QuantConc6_QuantStem
begodu	Conj	Conj	Conj	Conj
kwa_esi_bili	PossConc15_AdjPref7_AdjStem	PossConc15_AdjPref7_AdjStem	PossConc15_AdjPref7_AdjStem	PossConc15_NPrePre7_BPre7_NStem
,	Punc	Punc	Punc	Punc
u_mu_phakathi	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
ku_fan_el_e	OC15_VRoot_ApplExt_VerbTerm	OC15_VRoot_ApplExt_VerbTerm	OC15_VRoot_ApplExt_VerbTerm	OC15_VRoot_ApplExt_VerbTerm
u_b_e	SC3_VRoot_VerbTerm	SC2_VRoot_VerbTerm	SC3_VRoot_VerbTerm	SC2_VRoot_VerbTerm
na_i_li_thuba	AdvPre_NPrePre5_BPre5_NStem	AdvPre_NPrePre5_BPre5_NStem	AdvPre_NPrePre5_BPre5_NStem	AdvPre_NPrePre5_BPre5_NStem
la_u_ku_b_a	PossConc5_NPrePre15_BPre15_VRoot_VerbTerm	PossConc5_NPrePre15_BPre15_VRoot_VerbTerm	PossConc5_NPrePre15_BPre15_VRoot_VerbTerm	PossConc5_NPrePre15_BPre15_VRoot_VerbTerm
na_li_zwi	AdvPre_BPre5_NStem	AdvPre_BPre5_NStem	AdvPre_BPre5_NStem	AdvPre_NPre5_BPre5_NStem
mayelana	NStem	NStem	NStem	NStem
na_u_mu_thetho	AdvPre_NPrePre3_BPre3_NStem	AdvPre_NPrePre3_BPre3_NStem	AdvPre_NPrePre3_BPre3_NStem	AdvPre_NPrePre3_BPre3_NStem
ka_masipala	PossKA_NStem	PossKA_NStem	PossKA_NStem	PossKA_NStem
.	Punc	Punc	Punc	Punc
i_zi_akhiwo	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
e_sel_e	RelConc4_VRoot_VerbTerm	RelConc4_VRoot_VerbTerm	RelConc4_VRoot_VerbTerm	RelConc4_VRoot_VerbTerm
zi_khona	BPre10_NStem	BPre10_NStem	BPre10_NStem	BPre10_NStem
ku_wadi	BPre15_NStem	BPre15_NStem	BPre15_NStem	BPre15_NStem
zi_ya_khonjel_w_a	SC10_Pres_VRoot_PassExt_VerbTerm	SC8_Pres_VRoot_PassExt_VerbTerm	SC10_Pres_VRoot_PassExt_VerbTerm	BPre8_Pres_NStem
kobana	Conj	Conj	Conj	Conj
zi_thumel_e	SC10_VRoot_VerbTerm	SC10_VRoot_VerbTerm	SC10_VRoot_VerbTerm	Pres_NStem
aba_phakany_is_iw_e_ko	RelConc2_VRoot_CausExt_PassExt_VerbTerm_RelSuf	RelConc2_VRoot_CausExt_PassExt_VerbTerm_RelSuf	RelConc2_VRoot_CausExt_PassExt_VerbTerm_RelSuf	RelConc2_VRoot_PassExt_NeutExt_VerbTerm
e_u_mu_hlangano_ini	LocPre_NPrePre3_BPre3_NStem_LocSuf	LocPre_NPrePre3_BPre3_NStem_LocSuf	LocPre_NPrePre3_BPre3_NStem_LocSuf	LocPre_NPrePre3_BPre3_NStem_LocSuf
lapha	Dem16_Pos1		Dem16_Pos1	
a_ma_bizo	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
a_zoku_qinis_ek_is_w_a	SC6_Fut_VRoot_NeutExt_CausExt_PassExt_VerbTerm	SC6_Pres_VRoot_NeutExt_CausExt_PassExt_VerbTerm	SC6_Fut_VRoot_NeutExt_CausExt_PassExt_VerbTerm	SC6_Pres_VRoot_NeutExt_CausExt_PassExt_VerbTerm
ngo_u_ku_vunyw_a	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_PassExt_VerbTerm
zi_zi_akhamuzi	Pre_BPre8_NStem	BPre8_BPre8_NStem	Pre_BPre8_NStem	PossConc4_BPre8_NStem
kho_na	PronStem15_PronSuf	PronStem15_PronSuf	PronStem15_PronSuf	PronStem15_PronSuf
u_ku_akh_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm
i_komidi	NPrePre4_NStem	NPrePre4_NStem	NPrePre4_NStem	NPrePre4_NStem
ye_wadi	PossConc4_NStem	PossConc4_NStem	PossConc4_NStem	PossConc4_NStem
.	Punc	Punc	Punc	Punc
a_ba_phathi	NPrePre2_BPre2_NStem	NPrePre2_BPre2_NStem	NPrePre2_BPre2_NStem	NPrePre2_BPre2_NStem
ba_u_mu_khandlu	PossConc2_NPrePre3_BPre3_NStem	PossConc2_NPrePre3_BPre3_NStem	PossConc2_NPrePre3_BPre3_NStem	PossConc2_NPrePre3_BPre3_NStem
ba_thol_a	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm
i_mi_biko	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
ku_yunidi	PossConc4_NStem	BPre15_NStem	PossConc4_NStem	BPre15_NStem
y_o_ikuhlanganyela	PossConc5_LocPre_NStem	PossConc9_LocPre_NStem	PossConc5_LocPre_NStem	PossConc9_NPrePre15_BPre15_NStem
ya_u_mu_phakathi	PossConc5_NPrePre3_BPre3_NStem	PossConc4_NPrePre3_BPre3_NStem	PossConc5_NPrePre3_BPre3_NStem	PossConc4_NPrePre3_BPre3_NStem
mayelana	NStem	NStem	NStem	NStem
na_i_se_nzeko	AdvPre_NPre7_BPre7_NStem	AdvPre_NPrePre7_BPre7_NStem	AdvPre_NPre7_BPre7_NStem	AdvPre_NStem
sa_u_ku_phath_a	PossConc7_NPrePre15_BPre15_VRoot_VerbTerm	PossConc7_NPrePre15_BPre15_VRoot_VerbTerm	PossConc7_NPrePre15_BPre15_VRoot_VerbTerm	PossConc7_NPrePre15_BPre15_VRoot_VerbTerm
namtjhana	Conj	Conj	Conj	Conj
u_ku_tjhejwa	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem
ba_phathi	BPre2_NStem	BPre2_NStem	BPre2_NStem	BPre2_NStem
nga_phambi	AdvPre_Adv	AdvPre_Adv	AdvPre_Adv	AdvPre_Adv
ko_kus_a	PossConc15_VRoot_VerbTerm	PossConc15_VRoot_VerbTerm	PossConc15_VRoot_VerbTerm	PossConc15_BPre15_VRoot_VerbTerm
e_komidi_ini	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf
e_kulu	AdjPref5_AdjStem	AdjPref5_AdjStem	AdjPref5_AdjStem	AdjPref5_AdjStem
namtjhana	Conj	Conj	Conj	Conj
i_komidi	NPrePre4_NStem	NPrePre4_NStem	NPrePre4_NStem	NPrePre4_NStem
e_pheth_e_ko	LocPre_VRoot_VerbTerm_RelSuf	LocPre_VRoot_VerbTerm_RelSuf	LocPre_VRoot_VerbTerm_RelSuf	LocPre_VRoot_VerbTerm_RelSuf
y_a_ka_sodorobha	PossConc5_LocPre_PossConc5_NStem	PossConc4_LocPre_AdvPre_NStem	PossConc5_LocPre_PossConc5_NStem	PossConc4_PossKA_NStem
mayelana	NStem	NStem	NStem	NStem
ne_e_n_qunto	AdvPre_LocPre_BPre8_NStem	AdvPre_LocPre_BPre8_NStem	AdvPre_LocPre_BPre8_NStem	AdvPre_LocPre_BPre8_NStem
ze_polotiki	PossConc8_NStem	PossConc8_NStem	PossConc8_NStem	PossConc8_NStem
.	Punc	Punc	Punc	Punc
u_masipala	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem
u_fun_a	SC1a_VRoot_VerbTerm	SC1_VRoot_VerbTerm	SC1a_VRoot_VerbTerm	SC1_VRoot_VerbTerm
u_ku_akh_a	NPrePre15_BPre15_VRoot_VerbTerm	SC1_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm
i_si_bhedlela	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem
ku_wadi	BPre15_NStem	BPre15_NStem	BPre15_NStem	BPre15_NStem
ABC	Abbr	Abbr	Abbr	Abbr
.	Punc	Punc	Punc	Punc
u_ku_bonisana	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem
nga_phandle	AdvPre_Adv	AdvPre_Adv	AdvPre_Adv	AdvPre_Adv
ku_kontragiwe	BPre15_NStem	BPre15_NStem	BPre15_NStem	BPre15_NStem
ukobana	Conj	Conj	Conj	Conj
ku_thol_w_e	SC15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm
i_lu_azi	BPre9_BPre11_NStem	BPre9_BPre11_NStem	BPre9_BPre11_NStem	BPre9_BPre11_NStem
eli_mayelana	RelConc5_NStem	RelConc5_NStem	RelConc5_NStem	RelConc5_NStem
na_i_nani	AdvPre_NPrePre5_NStem	AdvPre_NPrePre5_NStem	AdvPre_NPrePre5_NStem	AdvPre_NPrePre5_NStem
la_a_ba_ntu	PossConc5_NPrePre2_BPre2_NStem	PossConc5_NPrePre2_BPre2_NStem	PossConc5_NPrePre2_BPre2_NStem	PossConc5_NPrePre2_BPre2_NStem
a_ba_s_e_wadi_ini	NPrePre2_BPre2_PreLoc-s_LocPre_NStem_LocSuf	NPrePre2_BPre2_PreLoc-s_LocPre_NStem_LocSuf	NPrePre2_BPre2_PreLoc-s_LocPre_NStem_LocSuf	RelConc2_PreLoc-s_LocPre_NStem_LocSuf
,	Punc	Punc	Punc	Punc
i_li_zinga	NPrePre5_BPre5_NStem	NPrePre5_BPre5_NStem	NPrePre5_BPre5_NStem	NPrePre5_BPre5_NStem
la_u_mu_sebenzi	PossConc5_NPrePre3_BPre3_NStem	PossConc5_NPrePre3_BPre3_NStem	PossConc5_NPrePre3_BPre3_NStem	PossConc5_NPrePre3_BPre3_NStem
na_u_ku_nga_bikhona	AdvPre_NPrePre15_BPre15_NegPre_NStem	AdvPre_NPrePre15_BPre15_NegPre_NStem	AdvPre_NPrePre15_BPre15_NegPre_NStem	AdvPre_NPrePre15_BPre15_AdvPre_SC2_Intrans_VerbTerm
kwa_i_mi_sebenzi	PossConc15_NPrePre4_BPre4_NStem	PossConc15_NPrePre4_BPre4_NStem	PossConc15_NPrePre4_BPre4_NStem	PossConc15_NPrePre4_BPre4_NStem
,	Punc	Punc	Punc	Punc
i_nani	NPrePre5_NStem	NPrePre5_NStem	NPrePre5_NStem	NPrePre5_NStem
la_a_ba_ntu	PossConc5_NPrePre2_BPre2_NStem	PossConc5_NPrePre2_BPre2_NStem	PossConc5_NPrePre2_BPre2_NStem	PossConc5_NPrePre2_BPre2_NStem
aba_dala	AdjPref2_AdjStem	AdjPref2_AdjStem	AdjPref2_AdjStem	AdjPref2_AdjStem
,	Punc	Punc	Punc	Punc
i_nani	NPrePre5_NStem	NPrePre5_NStem	NPrePre5_NStem	NPrePre5_NStem
la_a_ba_ntu	PossConc5_NPrePre2_BPre2_NStem	PossConc5_NPrePre2_BPre2_NStem	PossConc5_NPrePre2_BPre2_NStem	PossConc5_NPrePre2_BPre2_NStem
aba_tjha	RelConc2_NStem	AdjPref2_AdjStem	RelConc2_NStem	AdjPref2_AdjStem
,	Punc	Punc	Punc	Punc
i_nani	NPrePre5_NStem	NPrePre5_NStem	NPrePre5_NStem	NPrePre5_NStem
la_a_ba_ntu	PossConc5_NPrePre2_BPre2_NStem	PossConc5_NPrePre2_BPre2_NStem	PossConc5_NPrePre2_BPre2_NStem	PossConc5_NPrePre2_BPre2_NStem
a_ba_no_mulwana	NPrePre2_BPre2_AdvPre_NStem	NPrePre2_BPre2_AdvPre_NStem	NPrePre2_BPre2_AdvPre_NStem	RelConc2_AdvPre_NStem
we_HIV	PossConc3_Abbr	PossConc6_Abbr	PossConc3_Abbr	PossConc3_NStem
na_i_ntumbantonga	AdvPre_NPre9_NStem	AdvPre_NPre9_NStem	AdvPre_NPre9_NStem	AdvPre_NStem
njll	Abbr	Abbr	Abbr	Abbr
.	Punc	Punc	Punc	Punc
aba_zange	RelConc2_NStem	AdjPref2_NStem	RelConc2_NStem	RelConc2_VRoot_VerbTerm
ba_bon_is_an_e	SC2_VRoot_CausExt_RecipExt_VerbTerm	PossConc2_VRoot_CausExt_RecipExt_VerbTerm	SC2_VRoot_CausExt_RecipExt_VerbTerm	SC2_VRoot_CausExt_RecipExt_VerbTerm
na_u_mu_phakathi	AdvPre_NPrePre3_BPre3_NStem	AdvPre_NPrePre3_BPre3_NStem	AdvPre_NPrePre3_BPre3_NStem	AdvPre_NPrePre3_BPre3_NStem
nga_u_ku_th_i	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm
ngi_ab_e	SC1_VRoot_VerbTerm	OC1_VRoot_VerbTerm	SC1_VRoot_VerbTerm	AdvPre_AuxVStem
i_wadi	NPrePre5_NStem	NPrePre4_NStem	NPrePre5_NStem	NPrePre4_NStem
ABC	Abbr	Abbr	Abbr	Abbr
i_yi_n_ndawo	NPrePre4_CopPre_BPre4_NStem	NPrePre9_CopPre_BPre9_NStem	NPrePre4_CopPre_BPre4_NStem	NPrePre9_CopPre_BPre9_NStem
e_hle	AdjPref9_AdjStem	AdjPref9_AdjStem	AdjPref9_AdjStem	RelConc9_VRoot_VerbTerm
ya_u_ku_akh_a	PossConc9_NPrePre15_BPre15_VRoot_VerbTerm	PossConc9_NPrePre15_BPre15_VRoot_VerbTerm	PossConc9_NPrePre15_BPre15_VRoot_VerbTerm	PossConc9_NPrePre15_BPre15_VRoot_VerbTerm
i_si_bhedlela	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem
.	Punc	Punc	Punc	Punc
i_nengi	AdjPref9_AdjStem	AdjPref9_AdjStem	AdjPref9_AdjStem	AdjPref9_AdjStem
la_a_ba_ntu	PossConc5_NPrePre2_BPre2_NStem	PossConc5_NPrePre2_BPre2_NStem	PossConc5_NPrePre2_BPre2_NStem	PossConc5_NPrePre2_BPre2_NStem
aba_hlung_w_a_ko	RelConc2_VRoot_PassExt_VerbTerm_RelSuf	RelConc2_VRoot_PassExt_VerbTerm_RelSuf	RelConc2_VRoot_PassExt_VerbTerm_RelSuf	RelConc2_VRoot_VerbTerm_RelSuf
ba_th_i	OC2_VRoot_VerbTerm	OC2_VRoot_VerbTerm	OC2_VRoot_VerbTerm	OC2_VRoot_VerbTerm
i_si_bhedlela	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem
si_funeka	BPre7_NStem	BPre7_NStem	BPre7_NStem	SC7_VRoot_NeutExt_VerbTerm
ku_wadi	LocPre_NStem	BPre15_NStem	LocPre_NStem	PossConc15_NStem
XYZ	Abbr	Abbr	Abbr	NStem
.	Punc	Punc	Punc	Punc
u_masipala	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem
aka_zi_tjhej_i	NegPre_SC8_Intrans_VerbTerm	NegPre_SC8_Intrans_VerbTerm	NegPre_SC8_Intrans_VerbTerm	NegPre_SC8_Intrans_VerbTerm
i_im_phakamiso	NPrePre8_BPre8_NStem	NPrePre4_BPre10_NStem	NPrePre8_BPre8_NStem	NPrePre4_BPre10_NStem
za_u_mu_phakathi	PossConc8_NPrePre3_BPre3_NStem	PossConc10_NPrePre3_BPre3_NStem	PossConc8_NPrePre3_BPre3_NStem	PossConc10_NPrePre3_BPre3_NStem
.	Punc	Punc	Punc	Punc
tjhej_a	VRoot_VerbTerm	VRoot_VerbTerm	VRoot_VerbTerm	VRoot_VerbTerm
u_mu_buzo	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
nga_nzasi	AdvPre_NStem	AdvPre_NStem	AdvPre_NStem	AdvPre_NStem
.	Punc	Punc	Punc	Punc
Khomb_a	VRoot_VerbTerm	VRoot_VerbTerm	VRoot_VerbTerm	NStem
a_ma_phetheni	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
a_qakathek_ile_ko	SC6_VRoot_Perf_RelSuf	SC6_VRoot_Perf_RelSuf	SC6_VRoot_Perf_RelSuf	SC6_VRoot_Perf_RelSuf
a_nga_b_a	SC6_Pot_VRoot_VerbTerm	SC6_Pot_VRoot_VerbTerm	SC6_Pot_VRoot_VerbTerm	SC6_Pot_VRoot_VerbTerm
li_sizo	BPre5_NStem	BPre5_NStem	BPre5_NStem	BPre5_NStem
lokha	Conj	Conj	Conj	Conj
na_wu_landel_a	AdvPre_OC3_VRoot_VerbTerm	AdvPre_OC3_VRoot_VerbTerm	AdvPre_OC3_VRoot_VerbTerm	AdvPre_OC3_VRoot_VerbTerm
u_m_khondo	NPrePre1_BPre1_NStem	NPrePre1_BPre1_NStem	NPrePre1_BPre1_NStem	NPrePre1_BPre1_NStem
wa_wo	PossConc3_PronStem6	PossConc3_PronStem6	PossConc3_PronStem6	PossConc3_PronStem6
njenga_u_ku_sebenza	AdvPre_NPrePre15_BPre15_NStem	AdvPre_NPrePre15_BPre15_NStem	AdvPre_NPrePre15_BPre15_NStem	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm
,	Punc	Punc	Punc	Punc
a_ma_phetheni	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
