morphemes	target	prediction
ku_bhadal_w_a	BPre15_VRoot_PassExt_VerbTerm	LocPre_NStem_CopPre_VerbTerm
.	Punc	Punc
nga_phandle	AdvPre_Adv	AdvPre_Adv
kwa_lesi_<?unk?>	PossConc15_Dem7_NStem	PossConc15_Dem7_NStem
<?unk?>	Foreign	NStem
i_<?unk?>	NPre9_NStem	VerbTerm_NStem
ya_masipala	PossConc9_NStem	PossConc9_NStem
ya_lu_cingo	PossConc9_BPre11_NStem	PossConc9_BPre11_NStem
be_yi_setulu	PossConc2_CopPre_NStem	AuxVStem_CopPre_NStem
ka_khulu	AdvPre_AdjStem	AdvPre_AdjStem
kantsi	Conj	Conj
ku_na_mali	BPre15_AdvPre_NStem	LocPre_AdvPre_NStem
le_ncane	AdjPref9_AdjStem	RelConc4_AdjStem
le_ngen_a_ko	PossConc5_VRoot_VerbTerm_RelSuf	RelConc4_Adv_VerbTerm_PronStem15
loku_ent_a	RelConc15_VRoot_VerbTerm	Dem15_Adv_VerbTerm
kutsi	Conj	Conj
masipala	NStem	NStem
a_tfol_a	SC6_VRoot_VerbTerm	VerbTerm_VRoot_VerbTerm
bu_matima	BPre14_Adv	BPre14_NStem
ba_ku_khokh_el_a	PossConc14_OC15_VRoot_VerbExt_VerbTerm	AuxVStem_LocPre_NStem_ApplExt_VerbTerm
ti_<?unk?>	BPre8_NStem	BPre8_NStem
ta_khe	PossConc8_PronStem1a	PossConc8_PronStem1
.	Punc	Punc
sodolobha	NStem	NStem
wa_sungul_a	SC1a_VRoot_VerbTerm	PossConc3_NStem_VerbTerm
li_komidi	BPre5_NStem	BPre5_NStem
leli_buk_an_ile	RelConc5_VRoot_RecipExt_Perf	Dem5_Interrog_RecipExt_Perf
ne_ti_mali	AdvPre_NPre10_NStem	Ideoph_BPre8_NStem
leti_nge_nako	RelConc10_NegPre_NStem	Dem10_AdvPre_Dem15
na_leti_cits_w_a_ko	AdvPre_RelConc5_VRoot_PassExt_VerbTerm_RelSuf	AdvPre_Dem10_NPrePre6_CopPre_VerbTerm_PronStem15
leli_hlangan_a	RelConc5_VRoot_VerbTerm	Dem5_NStem_VerbTerm
njalo	Adv	Adv
nga_li_viki	AdvPre_BPre5_NStem	AdvPre_BPre5_NStem
li_niket_e	SC5_VRoot_VerbTerm	BPre5_Abbr_VerbTerm
u_mu_biko	NPrePre3_BPre3_NStem	NPrePre1a_BPre3_NStem
nga_i_n_mali	AdvPre_NPrePre9_BPre9_NStem	AdvPre_VerbTerm_BPre9_NStem
le_ngen_a_ko	PossConc5_VRoot_VerbTerm_RelSuf	RelConc4_Adv_VerbTerm_PronStem15
na_le_phum_a_ko	AdvPre_RelConc5_VRoot_VerbTerm_RelSuf	AdvPre_RelConc4_ProperName_VerbTerm_PronStem15
ku_masipala	LocPre_NStem	LocPre_NStem
kanye	Conj	Conj
na_tin_dzawo	AdvPre_BPre10_NStem	AdvPre_BPre10_NStem
leti_bu_tsakatsaka	RelConc10_BPre14_NStem	Dem10_BPre14_NStem
e_ku_sebent_a_ini	LocPre_BPre15_VRoot_VerbTerm_LocSuf	VerbTerm_LocPre_VRoot_VerbTerm_LocSuf
kwa_masipala	PossConc15_NStem	PossConc15_NStem
na_s_e_kwe_tful_w_ini	AdvPre_PreLoc-s_LocPre_OC15_VRoot_PassExt_LocSuf	AdvPre_PossConc7_VerbTerm_PossConc15_Num_CopPre_LocSuf
kwe_tin_sita	PossConc15_BPre10_NStem	PossConc15_BPre10_NStem
.	Punc	Punc
njengobe	Conj	Conj
masipala	NStem	NStem
abe_na_lu_ati	RelConc2_AdvPre_BPre11_NStem	RelConc2_AdvPre_BPre11_NStem
lolu_ncane	AdjPref11_AdjStem	Dem11_AdjStem
li_mayela_na	BPre5_NStem_DimSuf	BPre5_NStem_AdvPre
na_<?unk?>	AdvPre_NStem	AdvPre_NStem
ba_masipala	PossConc2_NStem	AuxVStem_NStem
,	Punc	Punc
ku_sungul_w_a	SC15_VRoot_PassExt_VerbTerm	LocPre_NStem_CopPre_VerbTerm
u_mu_klamo	NPrePre3_BPre3_NStem	NPrePre1a_BPre3_NStem
wa_ku_tfol_a	PossConc3_OC15_VRoot_VerbTerm	PossConc3_LocPre_VRoot_VerbTerm
lu_ati	BPre11_NStem	BPre11_NStem
kute	Conj	Conj
masipala	NStem	NStem
a_tewu_b_a	SC6_Fut_VRoot_VerbTerm	VerbTerm_NStem_Foreign_VerbTerm
na_u_mu_condvo	AdvPre_NPrePre3_BPre3_NStem	AdvPre_NPrePre1a_BPre3_NStem
lo_ncono	RelConc3_NStem	PronStem5_NStem
we_kutsi	PossConc3_NStem	PossConc3_Conj
<?unk?>	Interrog	NStem
e_ma_khaya	LocPre_BPre6_NStem	VerbTerm_BPre6_NStem
loku_mel_e	RelConc15_VRoot_VerbTerm	Dem15_ProperName_VerbTerm
a_wa_phakel_e	SC6_OC6_VRoot_VerbTerm	VerbTerm_PossConc3_NPre9_VerbTerm
a_e_ma_nti	PossConc6_NPrePre6_BPre6_NStem	VerbTerm_VerbTerm_BPre6_NStem
na_gezi	AdvPre_NStem	AdvPre_NStem
ne_kutsi	AdvPre_Conj	Ideoph_Conj
ngu_ti_phi	CopPre_BPre8_Interrog	CopPre_BPre8_Interrog
tin_sita	BPre10_NStem	BPre10_NStem
leti_dzing_ek_a_ko	RelConc10_VRoot_NeutExt_VerbTerm_RelSuf	Dem10_Num_NPas_VerbTerm_PronStem15
.	Punc	Punc
u_ts_i	SC1_VRoot_VerbTerm	NPrePre1a_RelConc4_VerbTerm
in_sika	NPre9_NStem	NPre9_NStem
ya_ku_fez_a	PossConc9_OC15_VRoot_VerbTerm	PossConc9_LocPre_Abbr_VerbTerm
tin_hloso	BPre10_NStem	BPre10_NStem
ta_khe	PossConc10_PronStem2a	PossConc8_PronStem1
yi_i_n_dlela	CopPre_NPrePre9_BPre9_NStem	CopPre_VerbTerm_BPre9_NStem
ya_ku_hlangabet_an_a	PossConc9_OC15_VRoot_RecipExt_VerbTerm	PossConc9_LocPre_NStem_RecipExt_VerbTerm
ne_ti_dzingo	AdvPre_NPre8_NStem	Ideoph_BPre8_NStem
ta_e_ba_ntfu	PossConc8_NPrePre2_BPre2_NStem	PossConc8_VerbTerm_AuxVStem_NStem
.	Punc	Punc
lo_m_tsetfo	RelConc3_BPre3_NStem	PronStem5_BPre3_NStem
u_phindz_e	SC3_VRoot_VerbTerm	NPrePre1a_NStem_VerbTerm
u_vum_el_e	SC3_VRoot_ApplExt_VerbTerm	NPrePre1a_NStem_ApplExt_VerbTerm
bo_masipala	BPre2a_NStem	PronStem2_NStem
kutsi	Conj	Conj
ba_niket_e	SC2_VRoot_VerbTerm	AuxVStem_Abbr_VerbTerm
tin_<?unk?>	BPre10_NStem	BPre10_NStem
,	Punc	Punc
ba_ehl_is_e	SC2a_VRoot_CausExt_VerbTerm	AuxVStem_ProperName_CausExt_VerbTerm
i_mi_tselo	NPrePre4_BPre4_NStem	VerbTerm_BPre4_Adv
ku_laba_nye	LocPre_AdjPref2_AdjStem	LocPre_Dem2_AdjStem
ba_ti_gaba	PossConc2a_BPre8_NStem	AuxVStem_BPre8_NStem
tsite	AuxVStem	RelStem
ta_e_ba_ntfu	PossConc8_NPrePre2_BPre2_NStem	PossConc8_VerbTerm_AuxVStem_NStem
,	Punc	Punc
ku_bekis_a	BPre15_VRoot_VerbTerm	LocPre_Adv_VerbTerm
nje	Adv	Adv
la_bo	PossConc5_PronStem2	PossConc5_PronStem2
laba_at_iw_a_ko	RelConc2_VRoot_PassExt_VerbTerm_RelSuf	Dem2_NStem_PassExt_VerbTerm_PronStem15
ngu_masipala	CopPre_NStem	CopPre_NStem
kutsi	Conj	Conj
ba_<?unk?>_ile	SC2_VRoot_Perf	AuxVStem_NStem_Perf
.	Punc	Punc
ku_hlol_w_a	BPre15_VRoot_PassExt_VerbTerm	LocPre_Abbr_CopPre_VerbTerm
kwa_m_klamo	PossConc15_BPre3_NStem	PossConc15_BPre3_NStem
-	Punc	Punc
ku_gadz_a	BPre15_VRoot_VerbTerm	LocPre_NStem_VerbTerm
na_ku_buyeket_a	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_LocPre_NStem_VerbTerm
ku_setjentis_w_a	SC15_VRoot_PassExt_VerbTerm	LocPre_SC6_CopPre_VerbTerm
tin_khomba	BPre10_NStem	BPre10_NStem
leti_bek_iw_e	RelConc10_VRoot_PassExt_VerbTerm	Dem10_NegPre_PassExt_VerbTerm
<?unk?>	Conj	NStem
ku_tfol_akal_e	SC15_VRoot_NeutExt_VerbTerm	LocPre_VRoot_NeutExt_VerbTerm
kutsi	Conj	Conj
lo_m_klamo	Dem3_BPre3_NStem	PronStem5_BPre3_NStem
u_chub_ek_a	SC3_VRoot_NeutExt_VerbTerm	NPrePre1a_PossConc8_NPas_VerbTerm
njani	Adv	Adv
,	Punc	Punc
tin_khinga	BPre10_NStem	BPre10_AuxVStem
loku_hlangan_w_a	RelConc15_VRoot_PassExt_VerbTerm	Dem15_NStem_CopPre_VerbTerm
na_to	AdvPre_PronStem8	AdvPre_PronStem10
yini	Interrog	Interrog
ne_kutsi	AdvPre_Conj	Ideoph_Conj
ku_cal_w_a	SC15_VRoot_PassExt_VerbTerm	LocPre_NStem_CopPre_VerbTerm
kwe_m_sebenti	PossConc15_BPre3_NStem	PossConc15_BPre3_NStem
ku_nga_lung_is_w_a	SC15_Pot_VRoot_CausExt_PassExt_VerbTerm	LocPre_AdvPre_Conj_CausExt_CopPre_VerbTerm
njani	Adv	Adv
.	Punc	Punc
umangabe	Conj	Conj
masipala	NStem	NStem
ku_mel_e	SC15_VRoot_VerbTerm	LocPre_ProperName_VerbTerm
a_cabang_e	SC6_VRoot_VerbTerm	VerbTerm_NStem_VerbTerm
nga_ku_akh_a	AdvPre_OC15_VRoot_VerbTerm	AdvPre_LocPre_Conj_VerbTerm
in_dlelasu	NPre9_NStem	NPre9_AdjStem
ye_HIV	PossConc4_Abbr	PossConc4_Abbr
/	Punc	Punc
AIDS	ProperName	ProperName
.	Punc	Punc
lu_hlelo	CopPre_NStem	BPre11_NStem
lwe_HIV	PossConc11_Abbr	PossConc11_Abbr
/	Punc	Punc
AIDS	ProperName	ProperName
lolu_phumelel_is_a_ko	RelConc11_VRoot_CausExt_VerbTerm_RelSuf	Dem11_NStem_CausExt_VerbTerm_PronStem15
lu_dzing_a	SC11_VRoot_VerbTerm	BPre11_Num_VerbTerm
li_cebo	NPre5_NStem	BPre5_NStem
le_in_dlelasu	PossConc5_BPre9_NStem	RelConc4_NPre9_AdjStem
ne_ku_bamb_is_an_a	AdvPre_BPre15_VRoot_CausExt_RecipExt_VerbTerm	Ideoph_LocPre_Abbr_CausExt_RecipExt_VerbTerm
,	Punc	Punc
ne_ku_sek_el_w_a	AdvPre_BPre15_VRoot_ApplExt_PassExt_VerbTerm	Ideoph_LocPre_NStem_ApplExt_CopPre_VerbTerm
ngi_bo	CopPre_PronStem2	CopPre_PronStem2
bo_nkhe	QuantConc2_QuantStem	PronStem2_QuantStem
laba_tsints_ek_a_ko	RelConc2_VRoot_NeutExt_VerbTerm_RelSuf	Dem2_Abbr_NPas_VerbTerm_PronStem15
.	Punc	Punc
u_m_khandlu	NPrePre3_BPre3_NStem	NPrePre1a_BPre3_NStem
u_nga_sungul_a	SC3_Pot_VRoot_VerbTerm	NPrePre1a_AdvPre_NStem_VerbTerm
i_n_khundla	NPrePre9_BPre9_NStem	VerbTerm_BPre9_NStem
na_bo	AdvPre_PronStem2	AdvPre_PronStem2
bo_nkhe	QuantConc2_QuantStem	PronStem2_QuantStem
laba_dlal_a	RelConc2_VRoot_VerbTerm	Dem2_Conj_VerbTerm
i_n_dzima	NPrePre9_BPre9_NStem	VerbTerm_BPre9_NStem
loku_fak_a	RelConc15_VRoot_VerbTerm	Dem15_NStem_VerbTerm
e_khatsi	LocPre_Adv	VerbTerm_Adv
lu_sito	BPre11_NStem	BPre11_NStem
lwa_velonkhe	PossConc11_NStem	PossConc11_NStem
,	Punc	Punc
ne_lwe_si_fundza	AdvPre_PossConc11_NPre11_NStem	Ideoph_PossConc11_BPre7_NStem
,	Punc	Punc
njenge_li_tiko	AdvPre_NPre5_NStem	Adv_BPre5_NStem
le_te_m_philo	PossConc5_PossConc10_BPre9_NStem	RelConc4_PossConc8_BPre3_NStem
,	Punc	Punc
litiko	NStem	NStem
le_te_manti	PossConc5_PossConc10_NStem	RelConc4_PossConc8_NStem
,	Punc	Punc
ne_litiko	AdvPre_NStem	Ideoph_NStem
le_te_n_fundvo	PossConc5_PossConc10_BPre9_NStem	RelConc4_PossConc8_BPre9_NStem
,	Punc	Punc
e_ma_NGO	NPrePre6_BPre6_Abbr	VerbTerm_BPre6_Abbr
,	Punc	Punc
e_ma_<?unk?>	NPrePre6_BPre6_Abbr	VerbTerm_BPre6_NStem
la_sebent_a	PossConc5_VRoot_VerbTerm	PossConc5_VRoot_VerbTerm
ku_lo_m_khakha	LocPre_Dem3_BPre3_NStem	LocPre_PronStem5_BPre3_NStem
we_HIV	PossConc3_Abbr	PossConc3_Abbr
/	Punc	Punc
AIDS	ProperName	ProperName
,	Punc	Punc
tin_hlangano	BPre10_NStem	BPre10_NStem
te_te_n_hlalakahle	PossConc10_PossConc10_BPre9_NStem	PossConc8_PossConc8_BPre9_Adv
,	Punc	Punc
ti_fundza	BPre8_NStem	BPre8_NStem
ne_mi_khandlu	AdvPre_BPre4_NStem	Ideoph_BPre4_NStem
ya_i_n_dzawo	PossConc4_NPrePre9_BPre9_NStem	PossConc9_VerbTerm_BPre9_NStem
ye_AIDS	PossConc4_ProperName	PossConc4_ProperName
na_tin_hlangano	AdvPre_BPre10_NStem	AdvPre_BPre10_NStem
ta_te_in_kholo	PossConc10_PossConc10_NPre9_NStem	PossConc8_PossConc8_NPre9_NStem
.	Punc	Punc
in_dlelasu	NPre9_NStem	NPre9_AdjStem
le_hlangan_is_iw_e	PossConc5_VRoot_CausExt_PassExt_VerbTerm	RelConc4_NStem_CausExt_PassExt_VerbTerm
i_tawu_dzing_ek_a	SC9_Fut_VRoot_NPas_VerbTerm	VerbTerm_Fut_Num_NPas_VerbTerm
ngoba	Conj	Conj
i_HIV	NPre9_Abbr	VerbTerm_Abbr
/	Punc	Punc
AIDS	ProperName	ProperName
i_b_e	SC1_VRoot_VerbTerm	VerbTerm_Foreign_VerbTerm
ne_<?unk?>	AdvPre_NStem	Ideoph_NStem
ku_ba_ntfw_ana	LocPre_BPre2_NStem_DimSuf	LocPre_AuxVStem_Adv_DimSuf
laba_tin_<?unk?>	RelConc2_NPre10_NStem	Dem2_BPre10_NStem
,	Punc	Punc
laba_eswel_e	RelConc2_VRoot_VerbTerm	Dem2_NStem_VerbTerm
ku_nak_ekel_w_a	BPre15_VRoot_NeutExt_PassExt_VerbTerm	LocPre_NStem_OC4_CopPre_VerbTerm
ba_tali	BPre2_NStem	AuxVStem_NStem
na_lu_sito	AdvPre_BPre11_NStem	AdvPre_BPre11_NStem
lwa_ti_mali	PossConc11_BPre10_NStem	PossConc11_BPre8_NStem
,	Punc	Punc
ba_ntfu	BPre2_NStem	AuxVStem_NStem
la_se_ba_khul_ile	RelConc1_Pro_OC2_VRoot_Perf	PossConc5_PossConc7_AuxVStem_NStem_Perf
laba_eswel_e	RelConc2_VRoot_VerbTerm	Dem2_NStem_VerbTerm
lo_nga_ba_<?unk?>_el_a	RelConc2_Pot_OC2_VRoot_ApplExt_VerbTerm	PronStem5_AdvPre_AuxVStem_NStem_ApplExt_VerbTerm
na_ba_ntfu	AdvPre_BPre2_NStem	AdvPre_AuxVStem_NStem
laba_sha	AdjPref2_AdjStem	Dem2_Adv
.	Punc	Punc
si_mo	BPre7_NStem	BPre7_NStem
se_m_notfo	PossConc7_BPre3_NStem	PossConc7_BPre3_NStem
na_n_hlalakahle	AdvPre_BPre9_NStem	AdvPre_BPre9_Adv
ku_mu_khandlu	LocPre_BPre3_NStem	LocPre_BPre3_NStem
si_dzing_a	SC7_VRoot_VerbTerm	BPre7_Num_VerbTerm
ku_nak_w_a	BPre15_VRoot_PassExt_VerbTerm	LocPre_NStem_CopPre_VerbTerm
,	Punc	Punc
ngakoke	Conj	Conj
u_mu_khandlu	NPrePre3_BPre3_NStem	NPrePre1a_BPre3_NStem
u_nga_sungul_a	SC3_Pot_VRoot_VerbTerm	NPrePre1a_AdvPre_NStem_VerbTerm
i_n_khundla	NPrePre9_BPre9_NStem	VerbTerm_BPre9_NStem
le_tawu_lung_is_a	RelConc9_Fut_VRoot_CausExt_VerbTerm	RelConc4_Fut_Conj_CausExt_VerbTerm
in_dlelasu	NPre9_NStem	NPre9_AdjStem
le_fak_a	RelConc9_VRoot_VerbTerm	RelConc4_NStem_VerbTerm
wo_nkhe	QuantConc3_QuantStem	PronStem6_QuantStem
u_mu_mango	NPrePre3_BPre3_NStem	NPrePre1a_BPre3_NStem
.	Punc	Punc
u_mu_sebenti	NPrePre3_BPre3_NStem	NPrePre1a_BPre3_NStem
wa_li_cembu	PossConc3_BPre5_NStem	PossConc3_BPre5_NStem
leli_cedz_el_a	RelConc5_VRoot_ApplExt_VerbTerm	Dem5_NStem_ApplExt_VerbTerm
i_metriksi	BPre9_NStem	VerbTerm_NStem
ya_SWOT	PossConc9_Foreign	PossConc9_Foreign
na_komidi	AdvPre_NStem	AdvPre_NStem
ya_li_wadi	PossConc9_BPre5_NStem	PossConc9_BPre5_NStem
kanye	Conj	Conj
ne_ba_ntfu	AdvPre_BPre2_NStem	Ideoph_AuxVStem_NStem
laba_yi_mi_tfombolusito	RelConc2_CopPre_BPre4_NStem	Dem2_CopPre_BPre4_NStem
le_s_e_mbili	RelConc4_PreLoc-s_LocPre_NStem	RelConc4_PossConc7_VerbTerm_NStem
.	Punc	Punc
ti_<?unk?>_i	SC2pp_VRoot_VerbTerm	BPre8_NStem_VerbTerm
cishe	AuxVStem	AuxVStem
e_ma_awa	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
lama_bili	AdjPref6_AdjStem	AdjPref6_AdjStem
.	Punc	Punc
u_mu_sebenti	NPrePre1_BPre1_NStem	NPrePre1a_BPre3_NStem
2	Num	Num
cabanga	NStem	NStem
nga_lu_suku	AdvPre_BPre11_NStem	AdvPre_BPre11_NStem
lo_lo_jwayel_ek_ile	Dem3_RelConc3_VRoot_NeutExt_Perf	PronStem5_PronStem5_NStem_NPas_Perf
e_in_philo_ini	LocPre_BPre9_NStem_LocSuf	VerbTerm_NPre9_NStem_LocSuf
ye_<?unk?>	PossConc9_NStem	PossConc4_NStem
ne_mu_fati	AdvPre_BPre1_NStem	Ideoph_BPre3_NStem
laba_ku_leli_cembu	RelConc2_BPre15_Dem7_NStem	Dem2_LocPre_Dem5_NStem
le_si_ve	PossConc5_BPre7_NStem	RelConc4_BPre7_NStem
lo_li_<?unk?>	Dem1a_BPre5_NStem	PronStem5_BPre5_NStem
.	Punc	Punc
s_e_ibentisa	PossConc7_LocPre_NStem	PossConc7_VerbTerm_NStem
leli_thebula	Dem5_NStem	Dem5_NStem
leli_se_khasi_ni	RelConc5_PossConc7_NStem_RelSuf	Dem5_PossConc7_NStem_Interrog
leli_landzela_ko	RelConc5_NStem_RelSuf	Dem5_NStem_PronStem15
ku_bhal_a	BPre15_VRoot_VerbTerm	LocPre_Adv_VerbTerm
lu_hla	NPre11_NStem	BPre11_NStem
lwa_i_mi_sebenti	PossConc11_NPrePre4_BPre4_NStem	PossConc11_VerbTerm_BPre4_NStem
le_yi_ent_iw_a	RelConc4_OC4_VRoot_PassExt_VerbTerm	RelConc4_CopPre_Adv_PassExt_VerbTerm
ngu_mu_fati	NPre1_BPre1_NStem	CopPre_BPre3_NStem
kanye	Adv	Conj
na_le_y_ent_iw_a	AdvPre_Dem4_OC4_VRoot_PassExt_VerbTerm	AdvPre_RelConc4_CopPre_Adv_PassExt_VerbTerm
<?unk?>	NStem	NStem
e_i_li_khaya	LocPre_NPrePre5_BPre5_NStem	VerbTerm_VerbTerm_BPre5_NStem
nga_i_si_khatsi	AdvPre_NPrePre7_BPre7_NStem	AdvPre_VerbTerm_BPre7_Adv
lesi_nga_nge_<?unk?>	RelConc7_AdvPre_CopPre_NStem	Dem7_AdvPre_AdvPre_NStem
(	Punc	Punc
e_ma_awa	LocPre_BPre6_NStem	VerbTerm_BPre6_NStem
la_ngu_24	PossConc5_CopPre_Num	PossConc5_CopPre_Num
)	Punc	Punc
ku_leli_phepha	LocPre_Dem5_NStem	LocPre_Dem5_NStem
leli_khulu	AdjPref5_AdjStem	Dem5_AdjStem
le_<?unk?>	PossConc5_NStem	RelConc4_NStem
.	Punc	Punc
<?unk?>_a	VRoot_VerbTerm	NStem_VerbTerm
lo_mu_sebenti	Dem1_BPre3_NStem	PronStem5_BPre3_NStem
lo_w_ent_iw_a	RelConc3_OC3_VRoot_PassExt_VerbTerm	PronStem5_CopPre_Adv_PassExt_VerbTerm
ngu_la_u_mu_ntfu	NPre1_PossConc5_NPrePre1_BPre3_NStem	CopPre_PossConc5_NPrePre1a_BPre3_NStem
lo_bhal_iw_e	RelConc3_VRoot_PassExt_VerbTerm	PronStem5_Adv_PassExt_VerbTerm
nge_leso_si_khatsi	AdvPre_Dem7_BPre7_NStem	AdvPre_Dem7_BPre7_Adv
lesi_bek_iw_e	RelConc7_VRoot_PassExt_VerbTerm	Dem7_NegPre_PassExt_VerbTerm
,	Punc	Punc
kutsi	Conj	Conj
u_ngu_u_mu_sebenti	BPre1_CopPre_NPrePre1_BPre1_NStem	NPrePre1a_CopPre_NPrePre1a_BPre3_NStem
lo_<?unk?>	Dem3_NStem	PronStem5_NStem
noma	Conj	Conj
lo_nga_bhadal_w_a	RelConc3_AdvPre_VRoot_PassExt_VerbTerm	PronStem5_AdvPre_NStem_CopPre_VerbTerm
,	Punc	Punc
ne_kutsi	AdvPre_Conj	Ideoph_Conj
i_m_<?unk?>	NPrePre4_BPre3_NStem	VerbTerm_BPre3_NStem
i_ngu_mali_ini	BPre9_CopPre_NStem_Interrog	VerbTerm_CopPre_NStem_LocSuf
nga_eli_<?unk?>_a	AdvPre_RelConc8_Intrans_VerbTerm	AdvPre_RelConc5_NStem_VerbTerm
.	Punc	Punc
fik_a	VRoot_VerbTerm	Adv_VerbTerm
ku_sa_na_si_khatsi	BPre15_Pro_AdvPre_BPre7_NStem	LocPre_PossConc7_AdvPre_BPre7_Adv
,	Punc	Punc
hlol_a	VRoot_VerbTerm	Abbr_VerbTerm
e_ma_thulusi	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
si_khatsi	BPre7_NStem	BPre7_Adv
si_se_khon_a	SC7_Pro_VRoot_VerbTerm	BPre7_PossConc7_NStem_VerbTerm
,	Punc	Punc
ba_ni	SC2_Interrog	AuxVStem_Interrog
na_si_khatsi	AdvPre_BPre7_NStem	AdvPre_BPre7_Adv
lesi_enel_e	RelConc7_VRoot_VerbTerm	Dem7_NStem_VerbTerm
ku_ti_lung_is_elel_e	BPre15_ReflPre_VRoot_CausExt_IntensExt_VerbTerm	LocPre_BPre8_Conj_CausExt_IntensExt_VerbTerm
lu_ati	BPre11_NStem	BPre11_NStem
lo_tawu_wu_khulum_a	RelConc1_Fut_OC2_VRoot_VerbTerm	PronStem5_Fut_SC3_Abbr_VerbTerm
nga_lo	AdvPre_PronStem11	AdvPre_PronStem5
.	Punc	Punc
lo_m_hlangano	Dem3_BPre3_NStem	PronStem5_BPre3_NStem
u_coc_is_an_a	SC3_VRoot_CausExt_RecipExt_VerbTerm	NPrePre1a_Conj_CausExt_RecipExt_VerbTerm
nga_tin_chubo	AdvPre_BPre10_NStem	AdvPre_BPre10_NStem
ta_ku_hlel_a	PossConc10_BPre15_VRoot_VerbTerm	PossConc8_LocPre_NStem_VerbTerm
te_IDP	PossConc10_Abbr	PossConc8_Abbr
.	Punc	Punc
ku_balulek_ile	SC15_VRoot_Perf	LocPre_Interrog_Perf
ku_sebent_is_a	BPre15_VRoot_CausExt_VerbTerm	LocPre_VRoot_CausExt_VerbTerm
si_tungeletane	BPre7_NStem	BPre7_NStem
se_CBP	Pres_Abbr	PossConc7_Abbr
.	Punc	Punc
lo_m_hlangano	Dem3_BPre3_NStem	PronStem5_BPre3_NStem
u_phindz_e	SC3_VRoot_VerbTerm	NPrePre1a_NStem_VerbTerm
wa_at_is_w_e	SC3_VRoot_CausExt_PassExt_VerbTerm	PossConc3_NStem_CausExt_CopPre_VerbTerm
nga_m_phumela	AdvPre_BPre3_NStem	AdvPre_BPre3_NStem
wa_m_hlangano	PossConc3_BPre3_NStem	PossConc3_BPre3_NStem
wa_ku_hlelel_a	PossConc3_BPre15_VRoot_VerbTerm	PossConc3_LocPre_NStem_VerbTerm
kwa_nga_phambilini	PossConc15_AdvPre_Adv	PossConc15_AdvPre_Adv
,	Punc	Punc
e_ma_cembu	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
a_ta_in_hlalakahle	PossConc6_PossConc10_BPre9_NStem	VerbTerm_PossConc8_NPre9_Adv
la_hlukahluk_an_ile	RelConc5_VRoot_RecipExt_Perf	PossConc5_Num_RecipExt_Perf
la_phawul_iw_e	RelConc6_VRoot_PassExt_VerbTerm	PossConc5_NStem_PassExt_VerbTerm
bese	Conj	Conj
u_<?unk?>	NPrePre1a_NStem	NPrePre1a_NStem
u_niketwa	NPrePre1a_NStem	NPrePre1a_NStem
li_tfuba	BPre5_NStem	BPre5_NStem
la_ku_enget_a	PossConc5_SC15_VRoot_VerbTerm	PossConc5_LocPre_NStem_VerbTerm
ku_lolu_hlu	LocPre_Dem11_NStem	LocPre_Dem11_NStem
.	Punc	Punc
lo_m_hlangano	Dem3_BPre3_NStem	PronStem5_BPre3_NStem
u_hlel_a	SC3_VRoot_VerbTerm	NPrePre1a_NStem_VerbTerm
li_thebula	NPre5_NStem	BPre5_NStem
lesi_khatsi	Dem7_NStem	Dem7_Adv
la_leli_viki	PossConc5_Dem5_NStem	PossConc5_Dem5_NStem
loku_fak_a	RelConc15_VRoot_VerbTerm	Dem15_NStem_VerbTerm
e_khatsi	LocPre_Adv	VerbTerm_Adv
i_shejuli	NPrePre4_NStem	VerbTerm_NStem
ya_mi_hlangano	PossConc9_BPre4_NStem	PossConc9_BPre4_NStem
na_ba_meleli	AdvPre_BPre2_NStem	AdvPre_AuxVStem_NStem
ba_e_ma_cembu	PossConc2_NPrePre6_BPre6_NStem	AuxVStem_VerbTerm_BPre6_NStem
a_ta_in_hlalakahle	PossConc6_PossConc10_BPre9_NStem	VerbTerm_PossConc8_NPre9_Adv
la_hlukahluk_an_ile	RelConc5_VRoot_RecipExt_Perf	PossConc5_Num_RecipExt_Perf
.	Punc	Punc
ku_balulek_ile	SC15_VRoot_Perf	LocPre_Interrog_Perf
ku_phawul_a	BPre15_VRoot_VerbTerm	LocPre_NStem_VerbTerm
u_mu_ntfu	NPrePre1_BPre1_NStem	NPrePre1a_BPre3_NStem
lo_tsite	RelConc1_RelStem	PronStem5_RelStem
ku_lelo	LocPre_Dem5	LocPre_Dem5
na_lelo	AdvPre_Dem5	AdvPre_Dem5
cembu	NStem	NStem
la_ta_in_hlalakahle	PossConc5_PossConc10_BPre9_NStem	PossConc5_PossConc8_NPre9_Adv
lo_tawu_khutsat_a	RelConc1_Fut_VRoot_VerbTerm	PronStem5_Fut_NStem_VerbTerm
laba_nye	AdjPref2_AdjStem	Dem2_AdjStem
macondzana	Adv	NStem
na_le_mi_hlangano	AdvPre_Dem4_BPre4_NStem	AdvPre_RelConc4_BPre4_NStem
le_(i)m_is_iw_e	RelConc4_VRoot_CausExt_PassExt_VerbTerm	RelConc4_Abbr_CausExt_PassExt_VerbTerm
.	Punc	Punc
