morphemes	target	prediction
nga_i_si_khathi	AdvPre_NPrePre7_BPre7_NStem	AdvPre_VerbTerm_BPre7_NStem
sa_u_ku_phunyeleliswa	PossConc7_NPrePre15_BPre15_NStem	PossConc7_NPrePre1a_BPre15_NStem
kwe_IDP	PossConc15_Abbr	PossConc15_Abbr
.	Punc	Punc
i_si_qhema	NPrePre7_BPre7_NStem	VerbTerm_BPre7_NStem
,	Punc	Punc
ngo_ku_<?unk?>	AdvPre_BPre15_NStem	AdvPre_BPre15_Foreign
'	Punc	Punc
ba_kghonakalisi	PossConc2_NStem	PossConc2_NStem
'	Punc	Punc
,	Punc	Punc
ku_fuz_e	OC15_VRoot_VerbTerm	BPre15_Conj_VerbTerm
s_e_ndlale	PossConc7_LocPre_NStem	PossConc7_VerbTerm_NStem
i_in_qhema	NPrePre8_NPre8_NStem	VerbTerm_Foreign_NStem
ze_hlalakuhle	Pres_NStem	Pres_NStem
e_za_hlukene_ko	LocPre_Pres_NStem_RelSuf	VerbTerm_PossConc10_NStem_RelSuf
e_u_mu_phakathi_ini	LocPre_NPrePre3_BPre3_NStem_LocSuf	VerbTerm_NPrePre1a_BPre1_Adv_LocSuf
wa_so	PossConc1_PronStem7	PossConc1a_PronStem7
begodu	Conj	Conj
si_zi_rekhod_e	SC7_OC7_VRoot_VerbTerm	BPre7_NStem_NStem_VerbTerm
e_fliphutjhadi_ini	LocPre_NStem_LocSuf	VerbTerm_NStem_LocSuf
,	Punc	Punc
begodu	Conj	Conj
nga_<?unk?>	NegPre_NStem	AdvPre_Foreign
,	Punc	Punc
si_tjh_o	SC1_VRoot_VerbTerm	BPre7_Adv_VerbTerm
nokobana	Conj	Conj
ngi_ma_phi	SC6_BPre6_EnumStem	CopPre_BPre6_EnumStem
a_ma_tjhuguluko	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
enz_ek_ile_ko	VRoot_NeutExt_Perf_RelSuf	VRoot_NeutExt_Perf_RelSuf
mayelana	NStem	NStem
ne_<?unk?>	AdvPre_NStem	AdvPre_Foreign
le_ze_hlalakuhle	PossConc5_BPre8_NStem	Dem9_Pres_NStem
e_u_mu_phakathi_ini	LocPre_NPrePre3_BPre3_NStem_LocSuf	VerbTerm_NPrePre1a_BPre1_Adv_LocSuf
wa_so	PossConc1_PronStem7	PossConc1a_PronStem7
e_i_mi_nyaka_ini	LocPre_NPrePre4_BPre4_NStem_LocSuf	VerbTerm_VerbTerm_BPre4_NStem_LocSuf
e_mbalwa	RelConc4_RelStem	VerbTerm_RelStem
e_gadungileko	LocPre_NStem	VerbTerm_NStem
,	Punc	Punc
nangabe	Conj	Conj
a_khona	RelConc6_Adv	VerbTerm_Adv
.	Punc	Punc
nga_mva	AdvPre_Adv	AdvPre_Adv
kwa_lokho	PossConc15_Dem15	PossConc15_Dem15
si_tlol_a	OC7_VRoot_VerbTerm	BPre7_NStem_VerbTerm
i_in_qhema	NPrePre8_NPre8_NStem	VerbTerm_Foreign_NStem
ezi_limala	RelConc8_NStem	RelConc10_NStem
lula	NStem	NStem
khulu	Adv	Adv
ka_nye	AdvPre_AdjStem	AdvPre_AdjStem
na_lezo	AdvPre_Dem8	Interrog_Dem10
ezi_pheph_e	RelConc8_VRoot_VerbTerm	RelConc10_NStem_VerbTerm
khulu	Adv	Adv
,	Punc	Punc
isib	Abbr	Abbr
.	Punc	Punc
aba_pheph_ile_ko	RelConc2_VRoot_Perf_RelSuf	RelConc2_NStem_Perf_RelSuf
ku_nga_b_a	SC15_Pot_VRoot_VerbTerm	BPre15_AdvPre_SC2_VerbTerm
ngi_labo	CopPre_Dem2	CopPre_Dem2
aba_sebenz_a	RelConc2_VRoot_VerbTerm	RelConc2_Adv_VerbTerm
i_mi_sebenzi	NPrePre4_BPre4_NStem	VerbTerm_BPre4_NStem
yo_bu_<?unk?>	PossConc4_BPre14_NStem	PronStem9_BPre14_Foreign
,	Punc	Punc
a_ba_limal_a	SC2_OC2_VRoot_VerbTerm	VerbTerm_PossConc2_NStem_VerbTerm
lula	NStem	NStem
ku_nga_b_a	SC15_Pot_VRoot_VerbTerm	BPre15_AdvPre_SC2_VerbTerm
ngi_labo	CopPre_Dem2	CopPre_Dem2
aba_ma_<?unk?>	RelConc2_BPre6_NStem	RelConc2_BPre6_Foreign
u_mu_sebenzi	NPrePre3_BPre3_NStem	NPrePre1a_BPre1_NStem
kwa_u_ku_thom_a	PossConc15_NPrePre15_BPre15_VRoot_VerbTerm	PossConc15_NPrePre1a_BPre15_NStem_VerbTerm
.	Punc	Punc
u_mma	NPrePre1_NStem	NPrePre1a_Adv
<?unk?>	ProperName	Foreign
u_theng_e	SC1_VRoot_VerbTerm	NPrePre1a_NStem_VerbTerm
i_n_dlu	NPrePre10_BPre10_NStem	VerbTerm_BPre9_NStem
begodu	Conj	Conj
u_tlhoga	BPre1_NStem	NPrePre1a_NStem
ukobana	Conj	Conj
a_zoku_<?unk?>_w_a	RelConc6_Fut_Intrans_PassExt_VerbTerm	VerbTerm_Fut_Foreign_PossConc1a_VerbTerm
i_gezi	NPrePre9_NStem	VerbTerm_NStem
.	Punc	Punc
u_ya_khamb_a	SC1a_Pres_VRoot_VerbTerm	NPrePre1a_PossConc9_NStem_VerbTerm
u_ya	NPrePre1a_NStem	NPrePre1a_PossConc9
ku_masipala	LocPre_NStem	BPre15_NStem
u_yoku_<?unk?>	NPrePre1a_Fut_NStem	NPrePre1a_Fut_Foreign
i_<?unk?>	NPrePre5_NStem	VerbTerm_Foreign
be_s_e	SC2_VRoot_VerbTerm	PossConc2_PossConc7_VerbTerm
u_bhadala	NPrePre1a_NStem	NPrePre1a_NStem
na_<?unk?>	AdvPre_NStem	Interrog_Foreign
.	Punc	Punc
na_ka_fik_a_ko	AdvPre_LocPre_VRoot_VerbTerm_RelSuf	Interrog_AdvPre_NStem_VerbTerm_RelSuf
u_bon_a	SC1_VRoot_VerbTerm	NPrePre1a_NStem_VerbTerm
u_m_<?unk?>	NPrePre3_BPre3_NStem	NPrePre1a_BPre3_Foreign
o_mude	BPre3_NStem	VerbTerm_NStem
be_s_e	SC2_VRoot_VerbTerm	PossConc2_PossConc7_VerbTerm
u_fika	BPre1a_NStem	NPrePre1a_NStem
u_jama	BPre1a_NStem	NPrePre1a_ProperName
e_m_<?unk?>_eni	LocPre_BPre3_NStem_LocSuf	VerbTerm_BPre3_Foreign_LocSuf
.	Punc	Punc
i_in_sebenzi	NPrePre8_BPre8_NStem	VerbTerm_Foreign_NStem
za_ka_masipala	PossConc8_PossKA_NStem	PossConc10_AdvPre_NStem
zi_zi_<?unk?>	BPre8_Pres_NStem	NStem_NStem_Foreign
a_ma_phephandaba	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
zi_zi_<?unk?>	BPre8_Pres_NStem	NStem_NStem_Foreign
na_<?unk?>	AdvPre_NStem	Interrog_Foreign
.	Punc	Punc
a_ba_ntu	NPrePre2_BPre2_NStem	VerbTerm_PossConc2_NStem
a_ba_<?unk?>_eni	NPrePre2_BPre2_NStem_LocSuf	VerbTerm_PossConc2_Foreign_LocSuf
ba_ya_nghonghoyil_a	SC2_Pres_Intrans_VerbTerm	PossConc2_PossConc9_Interrog_VerbTerm
kodwana	Conj	Conj
ba_tjel_w_a	SC2_Intrans_PassExt_VerbTerm	PossConc2_Adv_PossConc1a_VerbTerm
bona	AbsPron2	AbsPron2
i_in_sebenzi	NPrePre8_BPre8_NStem	VerbTerm_Foreign_NStem
na_zo	AdvPre_PronStem8	Interrog_PronStem10
'	Punc	Punc
zi_ne_lungelo	BPre8_AdvPre_NStem	NStem_AdvPre_NStem
la_u_ku_thath_a	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	Dem16_NPrePre1a_BPre15_VRoot_VerbTerm
i_<?unk?>	NPrePre5_NStem	VerbTerm_Foreign
'	Punc	Punc
.	Punc	Punc
u_<?unk?>	BPre1a_NStem	NPrePre1a_Foreign
a_ma_iri	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
a_ma_3	NPrePre6_BPre6_Num	VerbTerm_BPre6_Num
nga_mva	AdvPre_Adv	AdvPre_Adv
kwa_lokho	PossConc15_Dem15	PossConc15_Dem15
se_ku_si_khathi	PossConc7_BPre15_BPre7_NStem	PossConc7_BPre15_BPre7_NStem
sa_u_ku_dl_a	PossConc7_NPrePre15_BPre15_VRoot_VerbTerm	PossConc7_NPrePre1a_BPre15_NStem_VerbTerm
.	Punc	Punc
nga_iri	AdvPre_NStem	AdvPre_NStem
le_<?unk?>	Dem4_Num	Dem9_Foreign
ntambama	Adv	Adv
i_in_sebenzi	NPrePre8_BPre8_NStem	VerbTerm_Foreign_NStem
zi_ya_buy_a	SC8_Pre_VRoot_VerbTerm	NStem_PossConc9_NStem_VerbTerm
ku_th_i	BPre15_VRoot_VerbTerm	BPre15_NStem_VerbTerm
na_sele	AdvPre_NStem	Interrog_NStem
zi_fika	BPre8_NStem	NStem_NStem
ku_ye	LocPre_PronStem9	BPre15_PossConc4
i_si_khathi	NPrePre7_BPre7_NStem	VerbTerm_BPre7_NStem
se_si_khamb_e	SC8_Pres_VRoot_VerbTerm	PossConc7_BPre7_NStem_VerbTerm
se_si_khamb_e	SC8_Pres_VRoot_VerbTerm	PossConc7_BPre7_NStem_VerbTerm
.	Punc	Punc
qalis_a	VRoot_VerbTerm	NStem_VerbTerm
e_u_mu_buzo_ini	NPrePre6_NPrePre3_BPre3_NStem_LocSuf	VerbTerm_NPrePre1a_BPre1_NStem_LocSuf
wa_i_si_bili	PossConc6_NPrePre7_BPre7_NStem	PossConc1a_VerbTerm_BPre7_NStem
be_s_e	SC2_VRoot_VerbTerm	PossConc2_PossConc7_VerbTerm
u_thath_a	SC1_VRoot_VerbTerm	NPrePre1a_VRoot_VerbTerm
i_im_pendulo	NPrePre10_BPre10_NStem	VerbTerm_BPre4_NStem
.	Punc	Punc
u_ku_enz_iw_a	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NPrePre1a_BPre15_VRoot_PassExt_VerbTerm
kwe_mi_tlamo	PossConc15_BPre4_NStem	PossConc15_BPre4_NStem
ya_u_ku_thuthuk_is_a	PossConc4_NPrePre15_BPre15_VRoot_CausExt_VerbTerm	PossConc9_NPrePre1a_BPre15_VRoot_CausExt_VerbTerm
e_hlanganis_iw_ek_o	RelConc9_VRoot_PassExt_NeutExt_VerbTerm	VerbTerm_Adv_PassExt_NeutExt_VerbTerm
bu_<?unk?>	BPre14_NStem	BPre14_Foreign
ba_ka_rhulumende	PossConc14_PossKA_NStem	PossConc2_AdvPre_NStem
wa_i_li_khaya	PossConc3_NPrePre5_BPre5_NStem	PossConc1a_VerbTerm_BPre5_NStem
.	Punc	Punc
i_mi_tlamo	NPrePre4_BPre4_NStem	VerbTerm_BPre4_NStem
le	Dem9	Dem9
i_zoku_leth_a	NPrePre4_Fut_VRoot_VerbTerm	VerbTerm_Fut_NStem_VerbTerm
i_tjhuguluko	NPrePre5_NStem	VerbTerm_NStem
la_a_ma_dorobha	AdvPre_NPrePre6_BPre6_NStem	Dem16_VerbTerm_BPre6_NStem
na_i_n_dlela	AdvPre_NPrePre9_BPre9_NStem	Interrog_VerbTerm_BPre9_NStem
a_phath_w_a	RelConc9_VRoot_PassExt_VerbTerm	VerbTerm_PossConc7_PossConc1a_VerbTerm
nga_yo	AdvPre_PronStem9	AdvPre_PronStem9
njengobana	Conj	Conj
i_kambiso	NPrePre9_NStem	VerbTerm_NStem
ye_IDP	PossConc9_Abbr	PossConc4_Abbr
i_nqoph_e	SC9_VRoot_VerbTerm	VerbTerm_NStem_VerbTerm
e_ku_fik_eni	RelConc9_SC15_VRoot_LocSuf	VerbTerm_BPre15_NStem_LocSuf
e_e_<?unk?>_eni	RelConc9_LocPre_NStem_LocSuf	VerbTerm_VerbTerm_Foreign_LocSuf
ze_i_i_ndaba	BPre10_NPre10_BPre10_NStem	Pres_VerbTerm_VerbTerm_NStem
e_zi_fan_a	SC10_OC8_VRoot_VerbTerm	VerbTerm_NStem_VRoot_VerbTerm
na_ma_bhajedi	AdvPre_BPre6_NStem	Interrog_BPre6_NStem
ka_masipala	PossKA_NStem	AdvPre_NStem
,	Punc	Punc
i_lawulo	NPrePre5_NStem	VerbTerm_NStem
lo_u_m_hlabathi	PossConc3_NPrePre3_BPre3_NStem	Dem1_NPrePre1a_BPre3_NStem
,	Punc	Punc
u_ku_thuthukiswa	NPrePre15_BPre15_NStem	NPrePre1a_BPre15_NStem
kwe_zomnotho	PossConc15_NStem	PossConc15_NStem
wa_i_li_khaya	PossConc3_NPrePre5_BPre5_NStem	PossConc1a_VerbTerm_BPre5_NStem
na_i_tjhuguluko	AdvPre_NPre3_NStem	Interrog_VerbTerm_NStem
lo_u_m_nyango	AdvPre_NPrePre3_BPre3_NStem	Dem1_NPrePre1a_BPre3_NStem
.	Punc	Punc
e_u_ku_enz_a_ini	LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	VerbTerm_NPrePre1a_BPre15_VRoot_VerbTerm_LocSuf
u_m_sebenzi	NPrePre3_BPre3_NStem	NPrePre1a_BPre3_NStem
,	Punc	Punc
u_rhulumende	NPrePre1a_NStem	NPrePre1a_NStem
w_e_khaya	PossConc1a_LocPre_NStem	PossConc1a_VerbTerm_NStem
ku_fan_el_e	OC15_VRoot_ApplExt_VerbTerm	BPre15_VRoot_ApplExt_VerbTerm
a_bamb_is_an_e	RelConc6_VRoot_CausExt_RecipExt_VerbTerm	VerbTerm_NStem_CausExt_RecipExt_VerbTerm
begodu	Conj	Conj
a_hlal_is_e	SC6_VRoot_CausExt_VerbTerm	VerbTerm_ProperName_CausExt_VerbTerm
ku_hle	AdjPref15_AdjStem	BPre15_AdjStem
a_ma_<?unk?>	NPrePre6_BPre6_NStem	VerbTerm_BPre6_Foreign
na_a_ma_qhinga	AdvPre_NPrePre6_BPre6_NStem	Interrog_VerbTerm_BPre6_NStem
na_emi_nye	AdvPre_AdjPref4_AdjStem	Interrog_AdjPref4_AdjStem
i_mi_nyango	NPrePre4_BPre4_NStem	VerbTerm_BPre4_NStem
ka_rhulumende	PossKA_NStem	AdvPre_NStem
.	Punc	Punc
i_fundo_<?unk?>	NPrePre9_NStem_NStem	VerbTerm_NStem_Foreign
si_phakam_is_a	SC7_VRoot_CausExt_VerbTerm	BPre7_NStem_CausExt_VerbTerm
ama_nye	AdjPref6_AdjStem	AdjPref6_AdjStem
wa_a_ma_hlelo	PossConc3_NPrePre6_BPre6_NStem	PossConc1a_VerbTerm_BPre6_NStem
wa_u_ku_bamb_is_an_a	PossConc3_NPrePre15_BPre15_VRoot_CausExt_RecipExt_VerbTerm	PossConc1a_NPrePre1a_BPre15_NStem_CausExt_RecipExt_VerbTerm
a_<?unk?>_a	RelConc6_VRoot_VerbTerm	VerbTerm_Foreign_VerbTerm
i_kambiso	NPrePre9_NStem	VerbTerm_NStem
ya_u_ku_buyekez_a	PossConc9_NPrePre15_BPre15_VRoot_VerbTerm	PossConc9_NPrePre1a_BPre15_NegPre_VerbTerm
ye_IDP	PossConc9_Abbr	PossConc4_Abbr
ya_ka_masipala	PossConc4_PossKA_NStem	PossConc9_AdvPre_NStem
w_e_si_yingi	PossConc3_LocPre_BPre7_NStem	PossConc1a_VerbTerm_BPre7_NStem
s_e_<?unk?>	PossConc7_LocPre_NStem	PossConc7_VerbTerm_Foreign
.	Punc	Punc
a_ba_phathi	NPrePre2_BPre2_NStem	VerbTerm_PossConc2_NStem
ba_ma_phrojekthi	PossConc2_BPre6_NStem	PossConc2_BPre6_NStem
ba_nga_<?unk?>_a	CopPre_Pot_VRoot_VerbTerm	PossConc2_AdvPre_Foreign_VerbTerm
njani	Adv	Adv
a_ma_phrojekthi	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
begodu	Conj	Conj
be_ba_qinis_ek_is_e	SC2_PossConc2_VRoot_NeutExt_CausExt_VerbTerm	PossConc2_PossConc2_Conj_NeutExt_CausExt_VerbTerm
kobana	Conj	Conj
a_hlal_a	SC1_VRoot_VerbTerm	VerbTerm_ProperName_VerbTerm
a_khamb_a	CopPre_VRoot_VerbTerm	VerbTerm_NStem_VerbTerm
nga_i_n_dlela	AdvPre_NPrePre9_BPre9_NStem	AdvPre_VerbTerm_BPre9_NStem
e_fanele_ko	RelConc9_NStem_RelSuf	VerbTerm_NStem_RelSuf
?	Punc	Punc
a_ba_hlanganyeli	NPrePre2_BPre2_NStem	VerbTerm_PossConc2_NStem
ba_sebenz_a	SC2_VRoot_VerbTerm	PossConc2_Adv_VerbTerm
nge_e_n_qhema	AdvPre_LocPre_NPrePre8_NStem	AdvPre_VerbTerm_BPre9_NStem
za_ma_lunga	PossConc8_BPre6_NStem	PossConc10_BPre6_NStem
a_ma_4	NPrePre6_BPre6_Num	VerbTerm_BPre6_Num
u_ku_y_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre1a_BPre15_PossConc9_VerbTerm
kwa_asi_6	PossConc15_RelConc7_Num	PossConc15_NegPre_Num
begodu	Conj	Conj
ba_tlam_a	SC2_VRoot_VerbTerm	PossConc2_NStem_VerbTerm
u_m_tlamo	NPrePre3_BPre3_NStem	NPrePre1a_BPre3_NStem
ka_masipala	PossKA_NStem	AdvPre_NStem
wa_u_ku_sebenz_a	PossConc3_NPrePre15_BPre15_VRoot_VerbTerm	PossConc1a_NPrePre1a_BPre15_Adv_VerbTerm
.	Punc	Punc
u_ku_zi_bandakany_a	NPrePre15_BPre15_OC10_VRoot_VerbTerm	NPrePre1a_BPre15_NStem_NStem_VerbTerm
kwa_u_mu_phakathi	PossConc15_NPrePre3_BPre3_NStem	PossConc15_NPrePre1a_BPre1_Adv
ku_IDP	LocPre_Abbr	BPre15_Abbr
ku_enz_a	SC15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
bo_nyana	BPre2_NStem	PossConc2_NStem
i_zi_akhamuzi	NPrePre8_BPre8_NStem	VerbTerm_NStem_NStem
zi_tjhuguluke	Pres_NStem	NStem_NStem
e_ku_be_eni	SC1_OC15_AuxVStem_LocSuf	VerbTerm_BPre15_PossConc2_LocSuf
ba_sebenzisi	PossConc1a_NStem	PossConc2_NStem
be_e_n_setjenziswa	PossConc2a_LocPre_BPre9_NStem	PossConc2_VerbTerm_BPre9_NStem
aba_nga_na_galelo	RelConc2_NegPre_AdvPre_NStem	RelConc2_AdvPre_Interrog_Conj
.	Punc	Punc
ku_enz_a	SC15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
bo_nyana	BPre2_NStem	PossConc2_NStem
ba_b_e	SC2_VRoot_VerbTerm	PossConc2_SC2_VerbTerm
zi_zi_akhamuzi	Pre_BPre8_NStem	NStem_NStem_NStem
ezi_khuthele_ko	RelConc8_NStem_RelSuf	RelConc10_Conj_RelSuf
ne_zi_majadu	AdvPre_BPre8_NStem	AdvPre_NStem_NStem
ezi_ku_azi	RelConc8_BPre15_NStem	RelConc10_BPre15_NegPre
u_ku_hlanganyel_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre1a_BPre15_NStem_VerbTerm
e_ku_hlangabez_an_a_ini	RelConc9_BPre15_VRoot_RecipExt_VerbTerm_LocSuf	VerbTerm_BPre15_Adv_RecipExt_VerbTerm_LocSuf
na_ma_tjhejontangi	AdvPre_BPre6_NStem	Interrog_BPre6_NStem
wa_zo	PossConc1_PronStem10	PossConc1a_PronStem10
w_e_tuthuko	PossConc1a_LocPre_NStem	PossConc1a_VerbTerm_NStem
.	Punc	Punc
u_ku_phatha	NPrePre15_BPre15_NStem	NPrePre1a_BPre15_NStem
u_mu_sebenzi	NPrePre3_BPre3_NStem	NPrePre1a_BPre1_NStem
si_setjenziswa	BPre3_NStem	BPre7_NStem
esi_nga_setjenz_is_w_a	RelConc7_AdvPre_Intrans_CausExt_PassExt_VerbTerm	RelConc7_AdvPre_NStem_CausExt_PossConc1a_VerbTerm
u_ku_qinis_ek_is_a	NPrePre15_BPre15_VRoot_NeutExt_CausExt_VerbTerm	NPrePre1a_BPre15_Conj_NeutExt_CausExt_VerbTerm
bona	AbsPron2	AbsPron2
u_mu_sebenzi	NPrePre3_BPre3_NStem	NPrePre1a_BPre1_NStem
we_enz_iw_a	PossConc3_VRoot_PassExt_VerbTerm	PossConc3_VRoot_PassExt_VerbTerm
ku_hle	AdjPref15_AdjStem	BPre15_AdjStem
na_u_ku_enz_a	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	Interrog_NPrePre1a_BPre15_VRoot_VerbTerm
ngcono	NStem	NStem
i_zinga	NPrePre9_NStem	VerbTerm_NStem
la_u_mu_sebenzi	PossConc5_NPrePre3_BPre3_NStem	Dem16_NPrePre1a_BPre1_NStem
e_ku_khiqizo_eni	LocPre_BPre15_NStem_LocSuf	VerbTerm_BPre15_NStem_LocSuf
kwa_wo	PossConc15_PronStem3	PossConc15_PronStem3
na_ngo_kwe_zinga	AdvPre_Pot_BPre15_NStem	Interrog_AdvPre_PossConc15_NStem
eli_phezulu	RelConc5_NStem	RelConc5_Adv
.	Punc	Punc
o_kwe_si_thathu	RelConc2_PossConc15_BPre7_NStem	VerbTerm_PossConc15_BPre7_AdjStem
,	Punc	Punc
i_zi_nto	NPrePre10_BPre10_NStem	VerbTerm_NStem_NStem
ezi_qakathek_ile_ko	RelConc8_VRoot_Perf_RelSuf	RelConc10_SC1a_Perf_RelSuf
ku_ne_zi_nye	LocPre_AdvPre_BPre8_NStem	BPre15_AdvPre_NStem_AdjStem
ezi_zoku_khulis_a	RelConc10_Fut_VRoot_VerbTerm	RelConc10_Fut_Conj_VerbTerm
namkha	Conj	Conj
ezi_zo_kw_enz_a	RelConc10_Fut_BPre15_VRoot_VerbTerm	RelConc10_PronStem10_PossConc15_VRoot_VerbTerm
ngcono	NStem	NStem
i_mi_sebenzi	NPrePre4_BPre4_NStem	VerbTerm_BPre4_NStem
ku_mel_e	SC15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
zi_thath_el_w_e	SC10_VRoot_ApplExt_PassExt_VerbTerm	NStem_VRoot_ApplExt_PossConc1a_VerbTerm
i_si_qunto	NPrePre7_BPre7_NStem	VerbTerm_BPre7_Adv
.	Punc	Punc
nga_mva	AdvPre_Adv	AdvPre_Adv
ko_kwe_thul_a	PossConc15_BPre15_VRoot_VerbTerm	RelSuf_PossConc15_ProperName_VerbTerm
aba_ku_<?unk?>_ko	RelConc2_BPre15_NStem_RelSuf	RelConc2_BPre15_Foreign_RelSuf
ki_wo	LocPre_PronStem6	NStem_PronStem3
wo_ke	QuantConc3_QuantStem	PronStem3_Conj
a_ma_lunga	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
,	Punc	Punc
ba_hlukan_a	SC2_VRoot_VerbTerm	PossConc2_NStem_VerbTerm
ba_b_e	SC2_VRoot_VerbTerm	PossConc2_SC2_VerbTerm
zi_in_qhema	BPre10_BPre8_NStem	NStem_Foreign_NStem
ezi_ncazana	RelConc8_NStem	RelConc10_NStem
ezi_fana_ko	RelConc8_NStem_RelSuf	RelConc10_NStem_RelSuf
godu	Ideoph	Ideoph
be_s_e	SC2_VRoot_VerbTerm	PossConc2_PossConc7_VerbTerm
u_nik_el_a	SC3_VRoot_ApplExt_VerbTerm	NPrePre1a_NStem_ApplExt_VerbTerm
i_si_qhema	NPrePre7_BPre7_NStem	VerbTerm_BPre7_NStem
nga_si_nye	AdvPre_BPre7_AdjStem	AdvPre_BPre7_AdjStem
nge_rhelo	AdvPre_NStem	AdvPre_NStem
loku_hlol_a	RelConc15_VRoot_VerbTerm	RelConc15_NStem_VerbTerm
le_i_pahla	PossConc5_NPrePre4_NStem	Dem9_VerbTerm_NStem
eli_nga_<?unk?>	RelConc5_AdvPre_NStem	RelConc5_AdvPre_Foreign
.	Punc	Punc
a_ba_hlanganyeli	NPrePre2_BPre2_NStem	VerbTerm_PossConc2_NStem
ku_fuz_e	OC15_VRoot_VerbTerm	BPre15_Conj_VerbTerm
ba_<?unk?>	PossConc2_NStem	PossConc2_Foreign
i_rhelo	NPrePre4_NStem	VerbTerm_NStem
loku_hlol_a	RelConc15_VRoot_VerbTerm	RelConc15_NStem_VerbTerm
le_si_qhema	AdvPre_BPre7_NStem	Dem9_BPre7_NStem
esi_so_dwa	RelConc7_QuantConc1_QuantStem	RelConc7_PronStem7_QuantStem
s_e_hlalakuhle	PossConc7_LocPre_NStem	PossConc7_VerbTerm_NStem
e_wad_ini	LocPre_NStem_LocSuf	VerbTerm_NStem_LocSuf
labo	Dem2	Dem2
.	Punc	Punc
u_ku_jam_is_w_a	NPrePre15_BPre15_VRoot_CausExt_PassExt_VerbTerm	NPrePre1a_BPre15_LocPre_CausExt_PossConc1a_VerbTerm
kwa_u_mu_khandlu	PossConc15_NPrePre3_BPre3_NStem	PossConc15_NPrePre1a_BPre1_NStem
we_si_yingi	PossConc3_BPre7_NStem	PossConc3_BPre7_NStem
w_e_AIDS	PossConc3_LocPre_Abbr	PossConc1a_VerbTerm_Abbr
.	Punc	Punc
i_si_thunzi	NPrePre7_BPre7_NStem	VerbTerm_BPre7_NStem
-	Punc	Punc
u_ku_hlangany_el_a	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	NPrePre1a_BPre15_NStem_ApplExt_VerbTerm
na_ba_bambisani	AdvPre_BPre2_NStem	Interrog_PossConc2_NStem
bo_ke	QuantConc2_QuantStem	PossConc2_Conj
ku_fan_el_e	OC15_VRoot_ApplExt_VerbTerm	BPre15_VRoot_ApplExt_VerbTerm
ku_nzinz_e	CopPre_VRoot_VerbTerm	BPre15_NStem_VerbTerm
e_ku_<?unk?>_eni	RelConc15_BPre15_NStem_LocSuf	VerbTerm_BPre15_Foreign_LocSuf
,	Punc	Punc
e_ku_<?unk?>	RelConc15_BPre15_NStem	VerbTerm_BPre15_Foreign
ne_si_<?unk?>_ini	AdvPre_BPre7_NStem_LocSuf	AdvPre_BPre7_Foreign_LocSuf
.	Punc	Punc
u_<?unk?>	NPrePre1_NStem	NPrePre1a_Foreign
<?unk?>	ProperName	Foreign
<?unk?>	ProperName	Foreign
wa_ku_masipala	PossConc1a_LocPre_NStem	PossConc1a_BPre15_NStem
w_e_<?unk?>	PossConc1a_LocPre_NStem	PossConc1a_VerbTerm_Foreign
nga_<?unk?>	AdvPre_NStem	AdvPre_Foreign
<?unk?>	Foreign	Foreign
w_a_ngena	PossConc1a_LocPre_NStem	PossConc1a_VerbTerm_NStem
e_ofisi_ini	LocPre_NStem_LocSuf	VerbTerm_NStem_LocSuf
nga_i_n_nyanga	AdvPre_NPrePre9_BPre9_NStem	AdvPre_VerbTerm_BPre9_NStem
ka_<?unk?>	PossKA_ProperName	AdvPre_Foreign
nga_<?unk?>	AdvPre_Num	AdvPre_Foreign
.	Punc	Punc
lokha	Conj	Conj
na_ka_ngena	AdvPre_LocPre_NStem	Interrog_AdvPre_NStem
e_ofisi_ini	LocPre_NStem_LocSuf	VerbTerm_NStem_LocSuf
u_masipala	NPrePre1a_NStem	NPrePre1a_NStem
be_ka_<?unk?>_a	SC2_Pres_Intrans_VerbTerm	PossConc2_AdvPre_Foreign_VerbTerm
i_mali	NPrePre9_NStem	VerbTerm_NStem
e_nengi	AdjPref9_AdjStem	VerbTerm_AdjStem
ya_a_manzi	PossConc4_NPre6_NStem	PossConc9_VerbTerm_NStem
ku_<?unk?>	BPre15_NStem	BPre15_Foreign
<?unk?>	Foreign	Foreign
.	Punc	Punc
nga_phambi	AdvPre_Adv	AdvPre_Adv
kobana	Conj	Conj
ku_dlul_e	OC15_VRoot_VerbTerm	BPre15_RelConc14_VerbTerm
i_i_nyanga	NPrePre10_BPre10_NStem	VerbTerm_VerbTerm_NStem
